name,virus,subtype,bootstrap support
PQ335058|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident96.814,HCV,1a,100.0
PQ335052|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident97.345,HCV,1a,100.0
PQ335049|geneNS5B|query1-1698|h77_aa1-566|extracted_nt1698|aligned_aa566|pident97.173,HCV,1a,100.0
PQ335061|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident98.407,HCV,1a,100.0
PQ335062|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident98.230,HCV,1a,100.0
PQ335063|geneNS5B|query1-666|h77_aa1-222|extracted_nt666|aligned_aa222|pident96.396,HCV,1a,100.0
PQ335055|geneNS5B|query1-1698|h77_aa1-566|extracted_nt1698|aligned_aa566|pident98.057,HCV,1a,100.0
PQ335066|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident98.584,HCV,1a,100.0
PQ335067|geneNS5B|query1-1698|h77_aa1-566|extracted_nt1698|aligned_aa566|pident98.057,HCV,1a,100.0
PQ335065|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident97.345,HCV,1a,100.0
PQ335064|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident97.168,HCV,1a,100.0
PQ335068|geneNS5B|query1-1320|h77_aa123-562|extracted_nt1320|aligned_aa440|pident99.091,HCV,1a,100.0
PQ335072|geneNS5B|query1-1320|h77_aa123-562|extracted_nt1320|aligned_aa440|pident96.591,HCV,1a,100.0
PQ335046|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident98.053,HCV,1a,100.0
PQ335054|geneNS5B|query1-1662|h77_aa1-554|extracted_nt1662|aligned_aa554|pident92.599,HCV,1a,100.0
PQ335071|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident98.407,HCV,1a,100.0
PQ335077|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident97.168,HCV,1a,100.0
PQ335078|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident97.699,HCV,1a,100.0
PQ335073|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident98.407,HCV,1a,100.0
PQ335081|geneNS5B|query1-1320|h77_aa123-562|extracted_nt1320|aligned_aa440|pident97.955,HCV,1a,100.0
PQ335079|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident97.699,HCV,1a,100.0
MZ356328|geneNS5B|query3-308|h77_aa234-335|extracted_nt306|aligned_aa102|pident69.608,HCV,2i,100.0
MZ356327|geneNS5B|query1-309|h77_aa232-334|extracted_nt309|aligned_aa103|pident86.408,HCV,1b,100.0
MZ356331|geneNS5B|query1-300|h77_aa233-332|extracted_nt300|aligned_aa100|pident72.000,HCV,2i,99.0
MW205243|geneNS5B|query1-273|h77_aa236-326|extracted_nt273|aligned_aa91|pident76.923,HCV,4n,100.0
MW205244|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident86.726,HCV,1c,100.0
MW205247|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident88.496,HCV,1c,100.0
PQ335075|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident96.814,HCV,1a,100.0
PQ335084|geneNS5B|query1-1404|h77_aa1-468|extracted_nt1404|aligned_aa468|pident95.513,HCV,1a,100.0
PQ335059|geneNS5B|query1-1698|h77_aa1-566|extracted_nt1698|aligned_aa566|pident97.880,HCV,1a,100.0
PQ335095|geneNS5B|query3-347|h77_aa449-563|extracted_nt345|aligned_aa115|pident76.522,HCV,4a,100.0
PQ335082|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident86.195,HCV,1a,100.0
PQ335085|geneNS5B|query1-1695|h77_aa1-565|extracted_nt1695|aligned_aa565|pident97.345,HCV,1a,100.0
PQ335069|geneNS5B|query3-350|h77_aa345-460|extracted_nt348|aligned_aa116|pident98.276,HCV,1a,100.0
PQ212860|geneNS5B|query1-384|h77_aa219-346|extracted_nt384|aligned_aa128|pident98.438,HCV,1a,100.0
PQ335057|geneNS5B|query1-1113|h77_aa1-371|extracted_nt1113|aligned_aa371|pident80.054,HCV,1a,100.0
PQ335060|geneNS5B|query1-435|h77_aa290-434|extracted_nt435|aligned_aa145|pident96.552,HCV,1a,100.0
PQ335076|geneNS5B|query1-1698|h77_aa1-566|extracted_nt1698|aligned_aa566|pident97.527,HCV,1a,100.0
PQ335080|geneNS5B|query1-384|h77_aa242-369|extracted_nt384|aligned_aa128|pident97.656,HCV,1a,100.0
PQ335044|geneNS5B|query1315-1674|h77_aa439-558|extracted_nt360|aligned_aa120|pident95.833,HCV,1a,100.0
PQ335043|geneNS5B|query1048-1557|h77_aa350-519|extracted_nt510|aligned_aa170|pident98.824,HCV,1a,100.0
PQ335125|geneNS5B|query2-340|h77_aa451-563|extracted_nt339|aligned_aa113|pident78.761,HCV,4a,100.0
PQ335083|geneNS5B|query1-375|h77_aa1-125|extracted_nt375|aligned_aa125|pident92.000,HCV,1a,100.0
PQ335131|geneNS5B|query2-967|h77_aa242-563|extracted_nt966|aligned_aa322|pident78.571,HCV,4a,100.0
PQ335135|geneNS5B|query2-349|h77_aa448-563|extracted_nt348|aligned_aa116|pident78.448,HCV,4a,100.0
PQ335137|geneNS5B|query1-318|h77_aa447-552|extracted_nt318|aligned_aa106|pident78.302,HCV,4a,100.0
PQ335118|geneNS5B|query1-1320|h77_aa123-562|extracted_nt1320|aligned_aa440|pident79.091,HCV,4a,100.0
MW205492|geneNS5B|query4-669|h77_aa122-343|extracted_nt666|aligned_aa222|pident78.829,HCV,2c,100.0
PQ335109|geneNS5B|query2-331|h77_aa452-561|extracted_nt330|aligned_aa110|pident80.000,HCV,4a,100.0
MW205302|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident76.106,HCV,4o,86.0
MW205320|geneNS5B|query1-339|h77_aa226-338|extracted_nt339|aligned_aa113|pident89.381,HCV,1g,100.0
MW205370|geneNS5B|query1-336|h77_aa226-337|extracted_nt336|aligned_aa112|pident68.750,HCV,2q,36.0
PQ335103|geneNS5B|query3-317|h77_aa459-563|extracted_nt315|aligned_aa105|pident78.095,HCV,4a,100.0
MW205494|geneNS5B|query1-660|h77_aa124-343|extracted_nt660|aligned_aa220|pident78.636,HCV,2j,54.0
MW221811|geneNS5B|query6-305|h77_aa236-335|extracted_nt300|aligned_aa100|pident71.000,HCV,3a,100.0
MW221817|geneNS5B|query3-296|h77_aa235-332|extracted_nt294|aligned_aa98|pident75.510,HCV,4a,100.0
MW221813|geneNS5B|query6-305|h77_aa236-335|extracted_nt300|aligned_aa100|pident71.000,HCV,3a,100.0
MW221816|geneNS5B|query6-305|h77_aa236-335|extracted_nt300|aligned_aa100|pident72.000,HCV,3a,100.0
MW221797|geneNS5B|query6-305|h77_aa236-335|extracted_nt300|aligned_aa100|pident70.000,HCV,3a,100.0
MW205493|geneNS5B|query1-669|h77_aa121-343|extracted_nt669|aligned_aa223|pident79.372,HCV,2c,100.0
MW307936|geneNS5B|query1-381|h77_aa219-345|extracted_nt381|aligned_aa127|pident76.378,HCV,4o,100.0
MW357783|geneNS5B|query10-585|h77_aa114-305|extracted_nt576|aligned_aa192|pident85.938,HCV,1b,100.0
MW357774|geneNS5B|query3-647|h77_aa105-319|extracted_nt645|aligned_aa215|pident86.047,HCV,1b,100.0
MW357782|geneNS5B|query1-654|h77_aa107-326|extracted_nt654|aligned_aa220|pident84.091,HCV,1b,100.0
MW357789|geneNS5B|query10-606|h77_aa114-312|extracted_nt597|aligned_aa199|pident86.935,HCV,1b,100.0
MW357771|geneNS5B|query4-657|h77_aa105-322|extracted_nt654|aligned_aa218|pident87.615,HCV,1b,100.0
MW357787|geneNS5B|query10-603|h77_aa114-311|extracted_nt594|aligned_aa198|pident88.889,HCV,1b,100.0
MW357758|geneNS5B|query10-612|h77_aa114-314|extracted_nt603|aligned_aa201|pident89.552,HCV,1b,100.0
MW357756|geneNS5B|query1-675|h77_aa104-328|extracted_nt675|aligned_aa225|pident88.444,HCV,1b,100.0
MZ327736|geneNS5B|query7528-9231|h77_aa1-568|extracted_nt1704|aligned_aa568|pident97.183,HCV,1a,100.0
MZ327737|geneNS5B|query7511-9217|h77_aa1-569|extracted_nt1707|aligned_aa569|pident96.661,HCV,1a,100.0
MW357792|geneNS5B|query6-533|h77_aa114-289|extracted_nt528|aligned_aa176|pident87.500,HCV,1b,100.0
MZ327742|geneNS5B|query7526-9226|h77_aa1-567|extracted_nt1701|aligned_aa567|pident97.178,HCV,1a,100.0
MZ327739|geneNS5B|query7511-9211|h77_aa1-567|extracted_nt1701|aligned_aa567|pident97.531,HCV,1a,100.0
MZ327740|geneNS5B|query7511-9214|h77_aa1-568|extracted_nt1704|aligned_aa568|pident96.127,HCV,1a,100.0
MZ327738|geneNS5B|query7556-9256|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.132,HCV,3a,100.0
MZ327734|geneNS5B|query7511-9214|h77_aa1-568|extracted_nt1704|aligned_aa568|pident96.655,HCV,1a,100.0
MZ325444|geneNS5B|query7630-9402|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.296,HCV,3a,100.0
MZ327747|geneNS5B|query7511-9214|h77_aa1-568|extracted_nt1704|aligned_aa568|pident98.239,HCV,1a,100.0
MZ327751|geneNS5B|query7511-9214|h77_aa1-568|extracted_nt1704|aligned_aa568|pident96.655,HCV,1a,100.0
MZ327732|geneNS5B|query7511-9211|h77_aa1-567|extracted_nt1701|aligned_aa567|pident96.825,HCV,1a,100.0
MZ327744|geneNS5B|query7526-9229|h77_aa1-568|extracted_nt1704|aligned_aa568|pident97.183,HCV,1a,100.0
MZ327748|geneNS5B|query7556-9256|h77_aa1-567|extracted_nt1701|aligned_aa567|pident76.014,HCV,3a,100.0
MZ327752|geneNS5B|query7511-9214|h77_aa1-568|extracted_nt1704|aligned_aa568|pident80.458,HCV,4d,100.0
MZ327743|geneNS5B|query7523-9226|h77_aa1-568|extracted_nt1704|aligned_aa568|pident92.958,HCV,"unassigned_1, 1b-1a",NA
MZ327745|geneNS5B|query7553-9253|h77_aa1-567|extracted_nt1701|aligned_aa567|pident76.014,HCV,3a,100.0
MZ327749|geneNS5B|query7511-9214|h77_aa1-568|extracted_nt1704|aligned_aa568|pident96.303,HCV,1a,100.0
MZ327750|geneNS5B|query7556-9256|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.485,HCV,3a,100.0
MZ327754|geneNS5B|query7556-9256|h77_aa1-567|extracted_nt1701|aligned_aa567|pident76.014,HCV,3a,100.0
MZ327761|geneNS5B|query7511-9214|h77_aa1-568|extracted_nt1704|aligned_aa568|pident97.535,HCV,1a,100.0
MZ327760|geneNS5B|query7514-9217|h77_aa1-568|extracted_nt1704|aligned_aa568|pident96.831,HCV,1a,100.0
MZ327763|geneNS5B|query7671-9377|h77_aa1-569|extracted_nt1707|aligned_aa569|pident97.715,HCV,1a,100.0
MZ327765|geneNS5B|query7527-9230|h77_aa1-568|extracted_nt1704|aligned_aa568|pident97.535,HCV,1a,100.0
MZ327775|geneNS5B|query7523-9226|h77_aa1-568|extracted_nt1704|aligned_aa568|pident88.028,HCV,1b,100.0
MZ327772|geneNS5B|query7553-9253|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.838,HCV,3a,100.0
MZ327777|geneNS5B|query7528-9231|h77_aa1-568|extracted_nt1704|aligned_aa568|pident96.479,HCV,1a,100.0
MZ327773|geneNS5B|query7551-9251|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.485,HCV,3a,100.0
MZ327780|geneNS5B|query7554-9254|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.485,HCV,3a,100.0
MZ327782|geneNS5B|query7521-9221|h77_aa1-567|extracted_nt1701|aligned_aa567|pident97.707,HCV,1a,100.0
MZ327781|geneNS5B|query7556-9256|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.485,HCV,3a,100.0
MZ327783|geneNS5B|query7554-9254|h77_aa1-567|extracted_nt1701|aligned_aa567|pident76.367,HCV,3a,100.0
MZ356315|geneNS5B|query1-309|h77_aa231-333|extracted_nt309|aligned_aa103|pident87.379,HCV,1b,99.0
MZ356314|geneNS5B|query1-324|h77_aa225-332|extracted_nt324|aligned_aa108|pident75.000,HCV,2a,100.0
MZ356316|geneNS5B|query2-304|h77_aa232-332|extracted_nt303|aligned_aa101|pident86.139,HCV,1b,100.0
MZ327792|geneNS5B|query7511-9214|h77_aa1-568|extracted_nt1704|aligned_aa568|pident97.007,HCV,1a,100.0
MZ327733|geneNS5B|query7526-9232|h77_aa1-569|extracted_nt1707|aligned_aa569|pident97.188,HCV,1a,100.0
MZ327741|geneNS5B|query7526-9226|h77_aa1-567|extracted_nt1701|aligned_aa567|pident97.178,HCV,1a,100.0
MZ327766|geneNS5B|query7507-9210|h77_aa1-568|extracted_nt1704|aligned_aa568|pident97.359,HCV,1a,100.0
MZ327764|geneNS5B|query7556-9256|h77_aa1-567|extracted_nt1701|aligned_aa567|pident76.014,HCV,3a,100.0
MZ327770|geneNS5B|query7511-9217|h77_aa1-569|extracted_nt1707|aligned_aa569|pident96.485,HCV,1a,100.0
MZ327769|geneNS5B|query7532-9235|h77_aa1-568|extracted_nt1704|aligned_aa568|pident89.965,HCV,1b,100.0
MZ327767|geneNS5B|query7511-9214|h77_aa1-568|extracted_nt1704|aligned_aa568|pident97.535,HCV,1a,100.0
MZ327771|geneNS5B|query7526-9229|h77_aa1-568|extracted_nt1704|aligned_aa568|pident96.479,HCV,1a,100.0
MZ327774|geneNS5B|query7524-9227|h77_aa1-568|extracted_nt1704|aligned_aa568|pident86.092,HCV,1b,100.0
MZ327746|geneNS5B|query7526-9229|h77_aa1-568|extracted_nt1704|aligned_aa568|pident97.535,HCV,1a,100.0
MZ327779|geneNS5B|query7554-9254|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.132,HCV,3a,100.0
MZ327784|geneNS5B|query7592-9295|h77_aa1-568|extracted_nt1704|aligned_aa568|pident75.704,HCV,2b,100.0
MZ327785|geneNS5B|query7511-9211|h77_aa1-567|extracted_nt1701|aligned_aa567|pident98.236,HCV,1a,100.0
MZ327776|geneNS5B|query7511-9214|h77_aa1-568|extracted_nt1704|aligned_aa568|pident97.007,HCV,1a,100.0
MZ327778|geneNS5B|query7511-9211|h77_aa1-567|extracted_nt1701|aligned_aa567|pident97.707,HCV,1a,100.0
MZ327768|geneNS5B|query7498-9201|h77_aa1-568|extracted_nt1704|aligned_aa568|pident97.535,HCV,1a,100.0
MZ327791|geneNS5B|query7524-9227|h77_aa1-568|extracted_nt1704|aligned_aa568|pident87.852,HCV,1b,100.0
MZ327796|geneNS5B|query7557-9257|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.838,HCV,3a,100.0
MZ327797|geneNS5B|query7528-9231|h77_aa1-568|extracted_nt1704|aligned_aa568|pident96.303,HCV,1a,100.0
PP457753|geneNS5B|query3-311|h77_aa240-342|extracted_nt309|aligned_aa103|pident72.816,HCV,2a,100.0
PP484722|geneNS5B|query1-276|h77_aa241-332|extracted_nt276|aligned_aa92|pident76.087,HCV,4f,66.0
PP484743|geneNS5B|query1-276|h77_aa241-332|extracted_nt276|aligned_aa92|pident73.913,HCV,4f,100.0
PP484740|geneNS5B|query1-276|h77_aa241-332|extracted_nt276|aligned_aa92|pident73.913,HCV,4k,42.0
MZ327794|geneNS5B|query7553-9253|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.132,HCV,3a,100.0
MZ327786|geneNS5B|query7554-9254|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.309,HCV,3a,100.0
PP484754|geneNS5B|query1-276|h77_aa241-332|extracted_nt276|aligned_aa92|pident75.000,HCV,4t,41.0
MZ327753|geneNS5B|query7524-9227|h77_aa1-568|extracted_nt1704|aligned_aa568|pident88.732,HCV,1b,100.0
MZ327755|geneNS5B|query7596-9299|h77_aa1-568|extracted_nt1704|aligned_aa568|pident75.352,HCV,2b,100.0
MZ327756|geneNS5B|query7556-9256|h77_aa1-567|extracted_nt1701|aligned_aa567|pident75.661,HCV,3a,100.0
PQ335086|geneNS5B|query1-1692|h77_aa1-564|extracted_nt1692|aligned_aa564|pident98.050,HCV,1a,100.0
PQ335128|geneNS5B|query1-1320|h77_aa123-562|extracted_nt1320|aligned_aa440|pident78.636,HCV,4a,100.0
PQ335133|geneNS5B|query1-1320|h77_aa123-562|extracted_nt1320|aligned_aa440|pident78.864,HCV,4a,100.0
PQ335142|geneNS5B|query3-791|h77_aa2-264|extracted_nt789|aligned_aa263|pident79.848,HCV,4a,100.0
PQ335136|geneNS5B|query1-1320|h77_aa123-562|extracted_nt1320|aligned_aa440|pident78.182,HCV,4a,100.0
PQ335141|geneNS5B|query3-827|h77_aa2-276|extracted_nt825|aligned_aa275|pident77.818,HCV,4a,100.0
PQ335145|geneNS5B|query1-1320|h77_aa123-562|extracted_nt1320|aligned_aa440|pident78.182,HCV,4a,100.0
PQ335155|geneNS5B|query3-326|h77_aa454-561|extracted_nt324|aligned_aa108|pident77.778,HCV,4a,100.0
PQ335153|geneNS5B|query1-1320|h77_aa123-562|extracted_nt1320|aligned_aa440|pident78.182,HCV,4a,100.0
PP484791|geneNS5B|query1-276|h77_aa241-332|extracted_nt276|aligned_aa92|pident75.000,HCV,4f,100.0
ON055302|geneNS5B|query3-311|h77_aa234-336|extracted_nt309|aligned_aa103|pident99.029,HCV,1a,100.0
ON055296|geneNS5B|query3-311|h77_aa234-336|extracted_nt309|aligned_aa103|pident97.087,HCV,1a,100.0
PQ335158|geneNS5B|query3-1256|h77_aa146-563|extracted_nt1254|aligned_aa418|pident65.311,HCV,4a,100.0
ON055310|geneNS5B|query3-311|h77_aa234-336|extracted_nt309|aligned_aa103|pident97.087,HCV,1a,100.0
ON055297|geneNS5B|query3-311|h77_aa234-336|extracted_nt309|aligned_aa103|pident98.058,HCV,1a,100.0
ON055300|geneNS5B|query3-311|h77_aa234-336|extracted_nt309|aligned_aa103|pident97.087,HCV,1a,100.0
ON055308|geneNS5B|query3-311|h77_aa234-336|extracted_nt309|aligned_aa103|pident97.087,HCV,1a,100.0
ON540740|geneNS5B|query5-286|h77_aa132-225|extracted_nt282|aligned_aa94|pident94.681,HCV,1a,100.0
PQ335154|geneNS5B|query1-1320|h77_aa123-562|extracted_nt1320|aligned_aa440|pident77.727,HCV,4a,100.0
ON314812|geneNS5B|query7390-9162|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.450,HCV,2q,50.0
PQ335138|geneNS5B|query2-1387|h77_aa101-562|extracted_nt1386|aligned_aa462|pident79.004,HCV,4a,100.0
ON123712|geneNS5B|query1-342|h77_aa230-343|extracted_nt342|aligned_aa114|pident88.596,HCV,1b,100.0
ON314827|geneNS5B|query7653-9425|h77_aa1-591|extracted_nt1773|aligned_aa591|pident77.327,HCV,2q,100.0
ON314817|geneNS5B|query7390-9162|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.973,HCV,2a,53.0
ON123729|geneNS5B|query3-356|h77_aa227-344|extracted_nt354|aligned_aa118|pident94.915,HCV,1a,100.0
ON123728|geneNS5B|query3-359|h77_aa226-344|extracted_nt357|aligned_aa119|pident86.555,HCV,1b,100.0
ON125365|geneNS5B|query1-300|h77_aa219-318|extracted_nt300|aligned_aa100|pident74.000,HCV,6xa,100.0
PQ365505|geneNS5B|query7627-9399|h77_aa1-591|extracted_nt1773|aligned_aa591|pident76.311,HCV,3b,100.0
PQ365500|geneNS5B|query7595-9367|h77_aa1-591|extracted_nt1773|aligned_aa591|pident95.601,HCV,1a,100.0
ON314819|geneNS5B|query7393-9165|h77_aa1-591|extracted_nt1773|aligned_aa591|pident77.157,HCV,2q,82.0
PQ365504|geneNS5B|query7546-9318|h77_aa1-591|extracted_nt1773|aligned_aa591|pident76.311,HCV,3i,100.0
ON314822|geneNS5B|query7589-9361|h77_aa1-591|extracted_nt1773|aligned_aa591|pident76.311,HCV,2k,63.0
ON314821|geneNS5B|query7401-9173|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.296,HCV,2j,94.0
PQ365501|geneNS5B|query7622-9394|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.465,HCV,3a,100.0
PQ365497|geneNS5B|query7399-9171|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
ON314823|geneNS5B|query7592-9364|h77_aa1-591|extracted_nt1773|aligned_aa591|pident76.819,HCV,2a,91.0
PQ365502|geneNS5B|query8184-9386|h77_aa191-591|extracted_nt1203|aligned_aa401|pident74.564,HCV,3a,100.0
ON314825|geneNS5B|query7640-9412|h77_aa1-591|extracted_nt1773|aligned_aa591|pident76.311,HCV,2j,62.0
PQ365506|geneNS5B|query7622-9394|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.450,HCV,3a,100.0
PQ365509|geneNS5B|query7589-9361|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
ON314816|geneNS5B|query7392-9164|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,2a,54.0
ON123713|geneNS5B|query4-336|h77_aa226-336|extracted_nt333|aligned_aa111|pident74.775,HCV,4d,100.0
PQ365508|geneNS5B|query7589-9361|h77_aa1-591|extracted_nt1773|aligned_aa591|pident73.942,HCV,3a,100.0
PQ365503|geneNS5B|query7399-9171|h77_aa1-591|extracted_nt1773|aligned_aa591|pident95.262,HCV,1a,100.0
