name,virus,subtype,bootstrap support
KU180718,HCV,1a,100.0
KU180720,HCV,1a,100.0
KU180723,HCV,2b,100.0
KU180724,HCV,3a,100.0
KM102763,HCV,"unassigned_1, 1a-2b",NA
KM102762,HCV,"unassigned_1, 1a-2b",NA
KM102764,HCV,"unassigned_1, 1b-2j-2a-2b",NA
KM102761,HCV,"unassigned_1, 1a-2b",NA
KM102766,HCV,"unassigned_1, 1b-2b",NA
KM102760,HCV,"unassigned_1, 1a-2b",NA
KM102765,HCV,"unassigned_1, 1b-2k",NA
KM102767,HCV,"unassigned_1, 1b-2b",NA
KU180713,HCV,4a,100.0
KU180716,HCV,1b,100.0
KU180717,HCV,1a,100.0
KU180710,HCV,1a,100.0
KU180715,HCV,4d,100.0
KU180709,HCV,1b,100.0
MK135196,HCV,1a,100.0
MK135197,HCV,1a,100.0
MK135199,HCV,1a,100.0
MK135201,HCV,1a,100.0
MK135204,HCV,1a,100.0
MK135205,HCV,1a,100.0
KU180725,HCV,1b,100.0
KM102769,HCV,"unassigned_1, 1b-2a-2k",NA
MK135184,HCV,1a,100.0
MK135284,HCV,3a,100.0
MK135212,HCV,1a,100.0
MK135299,HCV,3a,100.0
MK135288,HCV,3a,100.0
MK135294,HCV,3a,100.0
MK135298,HCV,3a,100.0
MK135300,HCV,3a,100.0
KY620353,HCV,2b,100.0
KM587623,HCV,"unassigned_1, 3i-3k",NA
KM587625,HCV,"unassigned_1, 4d-4a-4n-4g-1a-3h",NA
KM587616,HCV,2a,100.0
KM587615,HCV,1b,100.0
KM587618,HCV,2b,100.0
KM587628,HCV,6a,100.0
KM587619,HCV,2c,100.0
KM587627,HCV,6a,100.0
KM587614,HCV,1a,100.0
KY620352,HCV,2b,100.0
KY620364,HCV,"unassigned_1, 3a-3h",NA
KY620360,HCV,2b,100.0
KY620378,HCV,3a,100.0
KY620381,HCV,3a,100.0
KY620377,HCV,3a,100.0
KY620379,HCV,3a,100.0
KY620390,HCV,"unassigned_1, 3a-3h",NA
KY620380,HCV,3a,100.0
KY620385,HCV,3a,100.0
KY620382,HCV,3a,100.0
KY620383,HCV,3a,100.0
KY620388,HCV,3a,100.0
KY620391,HCV,3a,100.0
KY620506,HCV,3a,100.0
KY620505,HCV,3a,100.0
KY620503,HCV,3a,100.0
KY620654,HCV,3a,100.0
KY620652,HCV,3a,100.0
KY620651,HCV,3a,100.0
KY620647,HCV,3a,100.0
KY620649,HCV,3a,100.0
KY620658,HCV,3a,100.0
KY620656,HCV,3a,100.0
KY620657,HCV,3a,100.0
KY620659,HCV,3a,100.0
KY620655,HCV,3a,100.0
KY620660,HCV,3a,100.0
KY620671,HCV,"unassigned_1, 3a-3h",NA
KY620664,HCV,3a,100.0
KY620665,HCV,3a,100.0
KY620666,HCV,3a,100.0
KY620661,HCV,3a,100.0
KY620663,HCV,3a,100.0
KY620667,HCV,3a,100.0
KY620662,HCV,3a,100.0
KY620672,HCV,3a,100.0
KY620670,HCV,3a,100.0
KY620669,HCV,3a,100.0
KY620668,HCV,3a,100.0
KY620674,HCV,3a,100.0
KY620673,HCV,3a,100.0
KY620675,HCV,"unassigned_1, 3a-3h",NA
KY620683,HCV,3a,100.0
KY620678,HCV,3a,100.0
KY620680,HCV,3a,100.0
KY620676,HCV,3a,100.0
KY620677,HCV,3a,100.0
KY620682,HCV,3a,100.0
KY620684,HCV,3a,100.0
KY620679,HCV,3a,100.0
KY620687,HCV,3a,100.0
KY620681,HCV,3a,100.0
KY620686,HCV,3a,100.0
KY620685,HCV,3a,100.0
KY620691,HCV,3a,100.0
KY620688,HCV,3a,100.0
KY620690,HCV,3a,100.0
KY620689,HCV,3a,100.0
KY620693,HCV,3a,100.0
KY620699,HCV,3a,100.0
KY620696,HCV,3a,100.0
KY620695,HCV,3a,100.0
KY620692,HCV,3a,100.0
KY620698,HCV,3a,100.0
KY620697,HCV,3a,100.0
KY620694,HCV,3a,100.0
KY620700,HCV,3a,100.0
KY620706,HCV,3a,100.0
KY620702,HCV,3a,100.0
KY620705,HCV,3a,100.0
KY620703,HCV,3a,100.0
KY620701,HCV,3a,100.0
KY620704,HCV,3a,100.0
KY620707,HCV,3a,100.0
KY620711,HCV,3a,100.0
KY620708,HCV,3a,100.0
KY620709,HCV,3a,100.0
KY620712,HCV,3a,100.0
KY620715,HCV,3a,100.0
KY620721,HCV,"unassigned_1, 3a-3h",NA
KY620714,HCV,3a,100.0
KY620716,HCV,3a,100.0
KY620713,HCV,3a,100.0
KY620710,HCV,3a,100.0
KY620717,HCV,3a,100.0
KJ747871,HCV,1a,100.0
KJ747874,HCV,1a,100.0
KJ747888,HCV,1a,100.0
KJ747873,HCV,1a,100.0
KJ747886,HCV,1a,100.0
MW629120,HCV,1b,100.0
KJ747917,HCV,1b,100.0
KJ747920,HCV,1b,100.0
KJ747927,HCV,1b,100.0
KJ747919,HCV,1b,100.0
KJ747928,HCV,1b,100.0
KJ747864,HCV,1a,100.0
KJ747877,HCV,1a,100.0
KJ747880,HCV,1a,100.0
KJ747881,HCV,1a,100.0
KJ747884,HCV,1a,100.0
KJ747913,HCV,1b,100.0
KJ747914,HCV,1b,100.0
KJ747915,HCV,1b,100.0
KJ747924,HCV,1b,100.0
KJ747922,HCV,1b,100.0
KY620514,HCV,"unassigned_1, 3a-3h",NA
KY620507,HCV,3a,100.0
KY620515,HCV,"unassigned_1, 3a-3h",NA
KY620499,HCV,3a,100.0
KY620504,HCV,3a,100.0
KY620502,HCV,3a,100.0
KY620516,HCV,"unassigned_1, 3a-3h",NA
KY620513,HCV,3a,100.0
KY620519,HCV,"unassigned_1, 3a-3h",NA
KY620511,HCV,3a,100.0
KY620509,HCV,3a,100.0
KY620517,HCV,"unassigned_1, 3a-3h",NA
KY620512,HCV,3a,100.0
KY620510,HCV,3a,100.0
KY620526,HCV,"unassigned_1, 3a-3h",NA
KY620518,HCV,3a,100.0
KY620522,HCV,3a,100.0
KY620525,HCV,3a,100.0
KY620521,HCV,3a,100.0
KY620520,HCV,3a,100.0
KY620524,HCV,3a,100.0
KY620532,HCV,3a,100.0
KY620523,HCV,3a,100.0
KY620529,HCV,3a,100.0
KY620531,HCV,3a,100.0
KY620530,HCV,3a,100.0
KY620527,HCV,3a,100.0
KY620533,HCV,3a,100.0
KY620534,HCV,3a,100.0
KY620528,HCV,3a,100.0
KY620535,HCV,3a,100.0
KY620536,HCV,3a,100.0
KY620539,HCV,3a,100.0
KY620549,HCV,"unassigned_1, 3a-3h",NA
KY620537,HCV,3a,100.0
KY620544,HCV,3a,100.0
KY620538,HCV,3a,100.0
KY620542,HCV,3a,100.0
KY620540,HCV,3a,100.0
KY620546,HCV,3a,100.0
KY620545,HCV,3a,100.0
KY620552,HCV,"unassigned_1, 3a-3h",NA
KY620543,HCV,3a,100.0
PV184524,HCV,1a,100.0
PV184521,HCV,3a,100.0
PV184526,HCV,3a,100.0
PV184528,HCV,3a,100.0
PV184525,HCV,3a,100.0
PV184527,HCV,3a,100.0
PV184533,HCV,3a,100.0
PV184543,HCV,"unassigned_1, 1a-2b",NA
PV184530,HCV,3a,100.0
PV184532,HCV,3a,100.0
PV184529,HCV,3a,100.0
KJ747862,HCV,1a,100.0
KJ747863,HCV,1a,100.0
MW629117,HCV,1a,100.0
KJ747861,HCV,1a,100.0
KJ747870,HCV,1a,100.0
MW629119,HCV,2a,100.0
DQ889268,HCV,1a,100.0
KJ747887,HCV,1a,100.0
MW629118,HCV,4a,100.0
KJ747890,HCV,1a,100.0
KJ747908,HCV,1b,100.0
KJ747909,HCV,1b,100.0
KJ747910,HCV,1b,100.0
KJ747900,HCV,1b,100.0
KJ747916,HCV,1b,100.0
KJ747937,HCV,1b,100.0
KJ747918,HCV,1b,100.0
KJ747926,HCV,1b,100.0
KJ747907,HCV,1b,100.0
KJ747938,HCV,1b,100.0
KJ747929,HCV,1b,100.0
KJ747940,HCV,1b,100.0
KJ747848,HCV,1a,100.0
KJ747850,HCV,1a,100.0
KJ747853,HCV,1a,100.0
KJ747892,HCV,1a,100.0
KJ747894,HCV,1a,100.0
KJ747895,HCV,1a,100.0
KJ747893,HCV,1a,100.0
KJ747901,HCV,1b,100.0
KJ747891,HCV,1a,100.0
KJ747902,HCV,1b,100.0
KJ747904,HCV,1b,100.0
KJ747903,HCV,1b,100.0
KJ747905,HCV,1b,100.0
KY620387,HCV,3a,100.0
KY620393,HCV,3a,100.0
KY620404,HCV,"unassigned_1, 3a-3h",NA
KY620389,HCV,3a,100.0
KY620399,HCV,3a,100.0
KY620386,HCV,3a,100.0
KY620392,HCV,3a,100.0
KJ747925,HCV,1b,100.0
KJ747931,HCV,1b,100.0
KJ747912,HCV,1b,100.0
KJ747911,HCV,1b,100.0
KJ747932,HCV,1b,100.0
EU781755,HCV,1a,100.0
EU781753,HCV,1a,100.0
EU781754,HCV,1a,100.0
EU781759,HCV,1a,100.0
KJ747921,HCV,1b,100.0
EU781749,HCV,1a,100.0
EU781786,HCV,1a,100.0
EU781788,HCV,1a,100.0
EU781787,HCV,1a,100.0
EU781789,HCV,1a,100.0
EU781790,HCV,1a,100.0
EU781791,HCV,1a,100.0
EU781793,HCV,1a,100.0
EU781792,HCV,1a,100.0
EU781797,HCV,1a,100.0
EU781794,HCV,1a,100.0
EU781795,HCV,1a,100.0
EU781776,HCV,1a,100.0
EU781777,HCV,1a,100.0
EU781779,HCV,1a,100.0
EU781778,HCV,1a,100.0
EU781783,HCV,1a,100.0
EU781780,HCV,1a,100.0
EU781782,HCV,1a,100.0
EU781785,HCV,1a,100.0
EU781784,HCV,1a,100.0
EU781781,HCV,1a,100.0
EU781796,HCV,1a,100.0
EU781800,HCV,1a,100.0
EU781798,HCV,1a,100.0
EU781799,HCV,1a,100.0
EU781801,HCV,1a,100.0
EU781757,HCV,1a,100.0
EU781758,HCV,1a,100.0
EU781747,HCV,1a,100.0
KM246375,HCV,1a,100.0
EU781802,HCV,1a,100.0
KJ747949,HCV,1b,100.0
KJ747934,HCV,1b,100.0
KJ747953,HCV,1b,100.0
KM246377,HCV,1a,100.0
KM246376,HCV,1a,100.0
KJ747952,HCV,1b,100.0
KJ747947,HCV,1b,100.0
KJ747950,HCV,1b,100.0
EU781803,HCV,1a,100.0
EU781756,HCV,1a,100.0
KJ747948,HCV,1b,100.0
EU781761,HCV,1a,100.0
EU781760,HCV,1a,100.0
EU781767,HCV,1a,100.0
EU781765,HCV,1a,100.0
EU781766,HCV,1a,100.0
EU781764,HCV,1a,100.0
EU781768,HCV,1a,100.0
EU781762,HCV,1a,100.0
KM246386,HCV,3a,100.0
EU781769,HCV,1a,100.0
EU781770,HCV,1a,100.0
KM246391,HCV,6f,100.0
KM246382,HCV,3a,100.0
KM246385,HCV,3a,100.0
KM246381,HCV,1b,100.0
AJ507155,HCV,"unassigned_1, 1b-1a",NA
KM246389,HCV,3a,100.0
KM246378,HCV,1b,100.0
KJ747951,HCV,1b,100.0
EU781804,HCV,1a,100.0
KM246379,HCV,1b,100.0
KM246380,HCV,1b,100.0
AJ507162,HCV,1b,100.0
AJ507161,HCV,1b,100.0
AJ507160,HCV,1b,100.0
AJ507163,HCV,1b,100.0
AJ507166,HCV,1b,100.0
AJ507164,HCV,1b,100.0
AJ507168,HCV,1b,100.0
KM246384,HCV,3a,100.0
AJ507174,HCV,1b,100.0
AJ507167,HCV,1b,100.0
AJ507173,HCV,1b,100.0
AJ507165,HCV,1b,100.0
AJ507175,HCV,1b,100.0
AJ507172,HCV,1b,100.0
AJ507178,HCV,1b,100.0
AJ507177,HCV,1b,100.0
AJ507179,HCV,1b,100.0
AJ507171,HCV,1b,100.0
AJ507159,HCV,1b,100.0
KM246388,HCV,3a,100.0
AJ507182,HCV,1b,100.0
MK135174,HCV,1a,100.0
AJ507190,HCV,1b,100.0
AJ507192,HCV,1b,100.0
AJ507181,HCV,1b,100.0
AJ507176,HCV,1b,100.0
AJ507183,HCV,1b,100.0
AJ507184,HCV,1b,100.0
AJ507180,HCV,1b,100.0
AJ507185,HCV,1b,100.0
AJ507191,HCV,1b,100.0
AJ507197,HCV,1b,100.0
AJ507186,HCV,1b,100.0
AJ507188,HCV,1b,100.0
AJ507158,HCV,1b,100.0
AJ507187,HCV,1b,100.0
MK135171,HCV,1a,100.0
AJ507193,HCV,1b,100.0
AJ507198,HCV,1b,100.0
AJ507194,HCV,1b,100.0
AJ507199,HCV,1b,100.0
AJ507195,HCV,1b,100.0
MK135173,HCV,1a,100.0
MK135170,HCV,1a,100.0
AJ507196,HCV,1b,100.0
MK135215,HCV,1a,100.0
MK135222,HCV,1a,100.0
MK135216,HCV,1a,100.0
AJ507189,HCV,1b,100.0
KU180712,HCV,1a,100.0
KU180714,HCV,1a,100.0
KU180711,HCV,1b,100.0
MK135176,HCV,1a,100.0
KU180728,HCV,1b,100.0
MK135179,HCV,1a,100.0
KM102770,HCV,"unassigned_1, 1b-2k",NA
KU180726,HCV,1a,100.0
MK135180,HCV,1a,100.0
MK135182,HCV,1a,100.0
MK135178,HCV,1a,100.0
MK135177,HCV,1a,100.0
MK135190,HCV,1a,100.0
MK135181,HCV,1a,100.0
MK135172,HCV,1a,100.0
MK135187,HCV,1a,100.0
MK135198,HCV,1a,100.0
MK135191,HCV,1a,100.0
MK135192,HCV,1a,100.0
MK135175,HCV,1a,100.0
MK135185,HCV,1a,100.0
MK135195,HCV,1a,100.0
MK135202,HCV,1a,100.0
MK135193,HCV,1a,100.0
MK135194,HCV,1a,100.0
MK135203,HCV,1a,100.0
MK135211,HCV,1a,100.0
MK135214,HCV,1a,100.0
MK135200,HCV,1a,100.0
MK135206,HCV,1a,100.0
MK135207,HCV,1a,100.0
MK135209,HCV,1a,100.0
MK135210,HCV,1a,100.0
MK135217,HCV,1a,100.0
MK135225,HCV,1a,100.0
MK135213,HCV,1a,100.0
MK135224,HCV,1a,100.0
MK135218,HCV,1a,100.0
MK135230,HCV,1b,100.0
MK135232,HCV,1b,100.0
MK135235,HCV,1b,100.0
MK135237,HCV,1a,100.0
MK135233,HCV,1b,100.0
MK135208,HCV,1a,100.0
MK135228,HCV,1b,100.0
MK135245,HCV,1b,100.0
MK135221,HCV,1a,100.0
MK135229,HCV,1b,100.0
MK135227,HCV,1b,100.0
MK135231,HCV,1b,100.0
MK135223,HCV,1a,100.0
MK135220,HCV,1a,100.0
MK135244,HCV,1b,100.0
MK135252,HCV,1b,100.0
MK135247,HCV,1b,100.0
MK135240,HCV,1b,100.0
MK135226,HCV,1a,100.0
MK135243,HCV,1b,100.0
MK135250,HCV,1b,100.0
MK135241,HCV,1b,100.0
MK135238,HCV,1b,100.0
MK135246,HCV,1b,100.0
MK135251,HCV,1a,100.0
MK135248,HCV,1a,100.0
MK135239,HCV,1b,100.0
MK135257,HCV,1b,100.0
MK135265,HCV,1b,100.0
MK135267,HCV,1a,100.0
MK135258,HCV,1b,100.0
MK135269,HCV,1b,100.0
MK135219,HCV,1a,100.0
MK135263,HCV,1b,100.0
MK135234,HCV,1a,100.0
MK135242,HCV,1b,100.0
MK135255,HCV,1b,100.0
MK135253,HCV,1b,100.0
MK135236,HCV,1a,100.0
MK135259,HCV,1b,100.0
MK135256,HCV,1b,100.0
MK135254,HCV,1a,100.0
MK135261,HCV,1b,100.0
MK135260,HCV,1b,100.0
MK135279,HCV,1b,100.0
MK135280,HCV,1b,100.0
MK135286,HCV,3a,100.0
MK135249,HCV,1b,100.0
MK135281,HCV,1b,100.0
MK135270,HCV,1b,100.0
MK135282,HCV,3a,100.0
MK135287,HCV,3a,100.0
MK135283,HCV,3a,100.0
MK135290,HCV,3a,100.0
MK135297,HCV,3a,100.0
MK135291,HCV,3a,100.0
AB677528,HCV,"unassigned_1, 1b-2b",NA
MK135262,HCV,1b,100.0
MK135278,HCV,1a,100.0
MK135277,HCV,1b,100.0
MK135271,HCV,1b,100.0
MK135272,HCV,1b,100.0
MK135276,HCV,1b,100.0
MK135264,HCV,1b,100.0
MK135285,HCV,3a,100.0
MK135289,HCV,3a,100.0
MK135274,HCV,1b,100.0
MK135296,HCV,3a,100.0
MK135293,HCV,3a,100.0
MK135301,HCV,3a,100.0
MK135292,HCV,3a,100.0
MK135295,HCV,3a,100.0
MK135266,HCV,1b,100.0
MK135273,HCV,1b,100.0
MK135275,HCV,1b,100.0
MK135268,HCV,1b,100.0
KY620315,HCV,2a,100.0
KY620319,HCV,2a,100.0
KY620328,HCV,2a,100.0
ON123733,HCV,1b,100.0
AB677530,HCV,"unassigned_1, 1b-2b",NA
KM587626,HCV,5a,100.0
AB677531,HCV,"unassigned_1, 1b-2b",NA
AB677532,HCV,"unassigned_1, 1b-2b",NA
KM587629,HCV,6e,100.0
AB677529,HCV,"unassigned_1, 1b-2b",NA
KM587624,HCV,4a,100.0
AB677533,HCV,"unassigned_1, 1b-2b",NA
ON123736,HCV,1b,100.0
KM587630,HCV,6j,100.0
KY620322,HCV,"unassigned_1, 2a-3a",NA
KY620313,HCV,2a,100.0
KY620317,HCV,2a,100.0
KY620318,HCV,2a,100.0
KY620346,HCV,2b,100.0
KY620343,HCV,2b,100.0
KY620356,HCV,2b,100.0
KY620314,HCV,2a,100.0
KY620321,HCV,2a,100.0
KY620325,HCV,2a,100.0
KY620324,HCV,2a,100.0
KY620316,HCV,2a,100.0
KY620333,HCV,"unassigned_1, 2c-6h-3h",NA
KY620320,HCV,2a,100.0
KY620323,HCV,2a,100.0
KY620330,HCV,"unassigned_1, 2c-2b-3g-2b-2a",NA
KY620326,HCV,2a,100.0
KY620334,HCV,"unassigned_1, 2c-6h-2b",NA
KY620329,HCV,2m,100.0
KY620327,HCV,2a,100.0
KY620341,HCV,2b,100.0
KY620345,HCV,2b,100.0
KY620347,HCV,2b,100.0
KY620350,HCV,2b,100.0
KY620351,HCV,2b,100.0
KY620355,HCV,2b,100.0
KY620331,HCV,2c,100.0
KY620336,HCV,2b,100.0
KY620332,HCV,2c,100.0
KY620335,HCV,2b,100.0
KY620339,HCV,2b,100.0
KY620338,HCV,2b,100.0
KY620340,HCV,2b,100.0
KY620344,HCV,2b,100.0
KY620348,HCV,2b,100.0
KY620342,HCV,2b,100.0
KY620358,HCV,2b,100.0
KY620359,HCV,2b,100.0
KY620370,HCV,"unassigned_1, 3a-3h",NA
KY620361,HCV,2b,100.0
KY620373,HCV,"unassigned_1, 3a-3h",NA
KY620362,HCV,3a,100.0
KY620366,HCV,3a,100.0
KY620363,HCV,3a,100.0
KY620365,HCV,3a,100.0
KY620369,HCV,3a,100.0
KY620372,HCV,3a,100.0
KY620368,HCV,3a,100.0
KY620371,HCV,3a,100.0
KY620375,HCV,3a,100.0
KY620374,HCV,3a,100.0
KY620376,HCV,3a,100.0
KY620384,HCV,"unassigned_1, 3a-3h",NA
KY620400,HCV,3a,100.0
KY620367,HCV,3a,100.0
KY620397,HCV,3a,100.0
KY620395,HCV,3a,100.0
KY620401,HCV,3a,100.0
KY620396,HCV,3a,100.0
KY620394,HCV,3a,100.0
KY620398,HCV,3a,100.0
KY620414,HCV,"unassigned_1, 3a-3h",NA
KY620408,HCV,3a,100.0
KY620402,HCV,3a,100.0
KY620411,HCV,3a,100.0
KY620403,HCV,3a,100.0
KY620416,HCV,3a,100.0
KY620415,HCV,3a,100.0
KY620406,HCV,3a,100.0
KY620419,HCV,3a,100.0
KY620409,HCV,3a,100.0
KY620418,HCV,3a,100.0
KY620410,HCV,3a,100.0
KY620417,HCV,3a,100.0
KY620427,HCV,"unassigned_1, 3a-3h",NA
KY620426,HCV,3a,100.0
KY620423,HCV,3a,100.0
KY620422,HCV,3a,100.0
KY620428,HCV,3a,100.0
KY620420,HCV,3a,100.0
KY620424,HCV,3a,100.0
KY620421,HCV,3a,100.0
KY620429,HCV,3a,100.0
KY620433,HCV,3a,100.0
KY620438,HCV,3a,100.0
KY620437,HCV,"unassigned_1, 3a-3h",NA
KY620435,HCV,3a,100.0
KY620430,HCV,3a,100.0
KY620425,HCV,3a,100.0
KY620432,HCV,3a,100.0
KY620436,HCV,3a,100.0
KY620434,HCV,3a,100.0
KY620441,HCV,3a,100.0
KY620442,HCV,3a,100.0
KY620445,HCV,3a,100.0
KY620431,HCV,3a,100.0
KY620439,HCV,3a,100.0
KY620448,HCV,"unassigned_1, 3a-3h",NA
KY620456,HCV,"unassigned_1, 3a-3h",NA
KY620454,HCV,3a,100.0
KY620447,HCV,3a,100.0
KY620444,HCV,3a,100.0
KY620452,HCV,3a,100.0
KY620453,HCV,3a,100.0
KY620460,HCV,3a,100.0
KY620458,HCV,3a,100.0
KY620459,HCV,3a,100.0
KY620463,HCV,3a,100.0
KY620470,HCV,3a,100.0
KY620469,HCV,3a,100.0
KY620468,HCV,3a,100.0
KY620471,HCV,3a,100.0
KY620473,HCV,3a,100.0
KY620477,HCV,3a,100.0
KY620489,HCV,3a,100.0
KY620472,HCV,3a,100.0
KY620484,HCV,"unassigned_1, 3a-3h",NA
KY620475,HCV,3a,100.0
KY620474,HCV,3a,100.0
KY620464,HCV,3a,100.0
KY620466,HCV,3a,100.0
KY620478,HCV,3a,100.0
KY620481,HCV,3a,100.0
KY620483,HCV,3a,100.0
KY620486,HCV,3a,100.0
KY620480,HCV,3a,100.0
KY620476,HCV,3a,100.0
KY620485,HCV,3a,100.0
KY620492,HCV,3a,100.0
KY620491,HCV,3a,100.0
KY620495,HCV,3a,100.0
KY620551,HCV,3a,100.0
KY620490,HCV,3a,100.0
KY620493,HCV,3a,100.0
KY620541,HCV,3a,100.0
KY620555,HCV,3a,100.0
KY620553,HCV,3a,100.0
KY620556,HCV,3a,100.0
KY620496,HCV,3a,100.0
KY620494,HCV,3a,100.0
KY620497,HCV,3a,100.0
KY620500,HCV,3a,100.0
KY620498,HCV,3a,100.0
KY620508,HCV,"unassigned_1, 3a-3h",NA
KY620548,HCV,3a,100.0
KY620554,HCV,3a,100.0
KY620558,HCV,3a,100.0
KY620568,HCV,"unassigned_1, 3a-3h",NA
KY620559,HCV,3a,100.0
KY620557,HCV,3a,100.0
KY620565,HCV,3a,100.0
KY620562,HCV,3a,100.0
KY620560,HCV,3a,100.0
KY620567,HCV,3a,100.0
KY620574,HCV,"unassigned_1, 3a-3h",NA
KY620571,HCV,3a,100.0
KY620582,HCV,3a,100.0
KY620575,HCV,3a,100.0
KY620585,HCV,3a,100.0
KY620579,HCV,3a,100.0
KY620578,HCV,3a,100.0
KY620587,HCV,3a,100.0
KY620592,HCV,3a,100.0
KY620593,HCV,3a,100.0
KY620600,HCV,3a,100.0
KY620597,HCV,3a,100.0
KY620596,HCV,3a,100.0
KY620595,HCV,3a,100.0
KY620606,HCV,"unassigned_1, 3a-3h",NA
KY620601,HCV,3a,100.0
KY620612,HCV,3a,100.0
KY620617,HCV,3a,100.0
KY620614,HCV,3a,100.0
KY620615,HCV,3a,100.0
KY620616,HCV,3a,100.0
KY620623,HCV,3a,100.0
KY620622,HCV,3a,100.0
KY620621,HCV,3a,100.0
KY620561,HCV,3a,100.0
KY620566,HCV,3a,100.0
KY620580,HCV,"unassigned_1, 3a-3h",NA
KY620576,HCV,3a,100.0
KY620573,HCV,3a,100.0
KY620570,HCV,3a,100.0
KY620581,HCV,3a,100.0
KY620586,HCV,3a,100.0
KY620607,HCV,3a,100.0
KY620608,HCV,3a,100.0
KY620610,HCV,3a,100.0
KY620604,HCV,3a,100.0
KY620609,HCV,3a,100.0
KY620618,HCV,3a,100.0
KY620613,HCV,3a,100.0
KY620619,HCV,3a,100.0
KY620626,HCV,3a,100.0
