name,virus,subtype,bootstrap support
KP162526,HCV,1a,100.0
KP162528,HCV,3a,100.0
KP162539,HCV,3h,100.0
KP162536,HCV,4d,100.0
KP162516,HCV,3a,100.0
KP162541,HCV,1a,100.0
KP162543,HCV,1a,100.0
KP162521,HCV,1b,100.0
KP162547,HCV,2j,100.0
KP162549,HCV,1b,100.0
KP162553,HCV,1b,100.0
KP162556,HCV,1b,100.0
KP162561,HCV,1a,100.0
KP162565,HCV,1a,100.0
KP162564,HCV,1a,100.0
KP162566,HCV,3a,100.0
KP162557,HCV,1a,100.0
KP162576,HCV,3a,100.0
KP162569,HCV,6e,100.0
KP162578,HCV,1a,100.0
KP162577,HCV,1a,100.0
KP162559,HCV,1b,100.0
KP162580,HCV,1a,100.0
KP162583,HCV,3a,100.0
KP162586,HCV,1b,100.0
KP162587,HCV,1a,100.0
KP162585,HCV,1b,100.0
KP162588,HCV,1a,100.0
KP162573,HCV,1b,100.0
KP162598,HCV,1b,100.0
KP162551,HCV,1a,100.0
KP162597,HCV,1a,100.0
KP162568,HCV,1a,100.0
KP162601,HCV,1a,100.0
KP162608,HCV,3a,100.0
KP162614,HCV,1a,100.0
KP162611,HCV,2j,68.0
KP162609,HCV,1a,100.0
KP162621,HCV,3a,100.0
KP162593,HCV,3a,100.0
KP162630,HCV,1a,100.0
KP162626,HCV,1a,100.0
KP162631,HCV,6a,100.0
KP162647,HCV,1a,100.0
KP162650,HCV,1a,100.0
KP162644,HCV,1a,100.0
KP162646,HCV,1b,100.0
KP162651,HCV,1a,100.0
KP162656,HCV,3a,100.0
KP162658,HCV,1b,100.0
KP162664,HCV,1b,100.0
KP162642,HCV,1a,100.0
KP162628,HCV,1a,100.0
KP162660,HCV,3a,100.0
KP162657,HCV,1b,100.0
KP162347,HCV,1a,100.0
KP162366,HCV,1a,100.0
KP162380,HCV,1a,100.0
KP162377,HCV,1a,100.0
KP162373,HCV,1a,100.0
KP162378,HCV,3a,100.0
KP162369,HCV,1b,100.0
KP162390,HCV,1b,100.0
KP162388,HCV,1a,100.0
KP162389,HCV,1a,100.0
KP162392,HCV,1a,100.0
KP162391,HCV,3a,100.0
KP162379,HCV,1b,100.0
KP162399,HCV,1a,100.0
KP162401,HCV,1b,100.0
KP162400,HCV,1a,100.0
KP162387,HCV,1a,100.0
KP162433,HCV,1a,100.0
KP162450,HCV,3a,100.0
KP162437,HCV,1a,100.0
KP162465,HCV,3a,100.0
KP162451,HCV,1b,100.0
KP162470,HCV,1a,100.0
KP162471,HCV,1b,100.0
KP162453,HCV,3a,100.0
KP162476,HCV,2c,100.0
KP162487,HCV,1a,100.0
KP162499,HCV,3a,100.0
KP162500,HCV,3a,100.0
KP162468,HCV,2k,100.0
KP162491,HCV,1a,100.0
KP162498,HCV,4d,100.0
KP162501,HCV,1a,100.0
KP162515,HCV,3a,100.0
KP162533,HCV,1a,100.0
KP162530,HCV,1a,100.0
KP162542,HCV,1a,100.0
KP162503,HCV,1a,100.0
KP162546,HCV,1a,100.0
KP162558,HCV,1a,100.0
KP162560,HCV,1a,100.0
KP162562,HCV,1a,100.0
KP162520,HCV,3a,100.0
KP162574,HCV,1a,100.0
KP162581,HCV,3a,100.0
KP162582,HCV,1a,100.0
KP162572,HCV,3a,100.0
KP162596,HCV,2i,100.0
KP162579,HCV,3a,100.0
KP162607,HCV,1b,100.0
KP162603,HCV,1b,100.0
KP162615,HCV,1a,100.0
KP162618,HCV,1b,100.0
KP162616,HCV,1a,100.0
KP162620,HCV,4a,100.0
KP162633,HCV,1b,100.0
KP162637,HCV,1b,100.0
KP162638,HCV,3a,100.0
KP162617,HCV,3a,100.0
KP162622,HCV,1a,100.0
KP162649,HCV,1a,100.0
KP162652,HCV,3a,100.0
KP162653,HCV,3a,100.0
KP162641,HCV,1b,100.0
KP162629,HCV,1a,100.0
MK799639,HCV,4n,100.0
KY348757,HCV,1b,100.0
LC642115,HCV,4a,100.0
KT595242,HCV,5a,100.0
KX258970,HCV,1b,100.0
KX258962,HCV,1b,100.0
KX258966,HCV,1b,100.0
KX258968,HCV,1b,100.0
KX258975,HCV,1b,100.0
KX258977,HCV,1b,100.0
KX258980,HCV,1b,100.0
KX258981,HCV,1b,100.0
KX258995,HCV,1b,100.0
KX258997,HCV,1b,100.0
KX259000,HCV,1b,100.0
KX258998,HCV,1b,100.0
KX258972,HCV,1b,100.0
KX258989,HCV,1b,100.0
KX258991,HCV,1b,100.0
KX258993,HCV,1b,100.0
PV083183,HCV,1b,100.0
MZ504973,HCV,6l,62.0
PV083182,HCV,1b,100.0
PV083181,HCV,1b,100.0
MN385563,HCV,2b,100.0
MN240359,HCV,6w,64.0
M58335,HCV,1b,100.0
M62321,HCV,1a,100.0
M67463,HCV,1a,100.0
MN385564,HCV,2b,100.0
KX159080,HCV,1a,100
KX159083,HCV,1a,100
KX159082,HCV,1a,100
KX159081,HCV,1a,100
EU781752,HCV,1a,100
EU781753,HCV,1a,100
EU781754,HCV,1a,100
EU781750,HCV,1a,100
EU781759,HCV,1a,100
EU781756,HCV,1a,100
EU781758,HCV,1a,100
KU871311,HCV,6a,100
KU871309,HCV,1b,100
KU871306,HCV,1a,100
MN528429,HCV,1a,100
MN528439,HCV,1b,100
MN528438,HCV,1b,100
MN528440,HCV,1b,100
MN528437,HCV,1b,100
MN528441,HCV,1b,100
MN528436,HCV,1b,100
MN528443,HCV,1b,100
MN528444,HCV,1b,100
KF524133,HCV,1b,100
KF524135,HCV,1b,100
KF524138,HCV,1a,100
KF524144,HCV,1b,100
KF524145,HCV,1b,100
KF524146,HCV,1b,100
KF524151,HCV,1b,100
KF524154,HCV,1b,100
KF524150,HCV,1b,100
KF524157,HCV,1b,100
KF524156,HCV,1b,100
KF524152,HCV,1b,100
KF524153,HCV,1b,100
KF524164,HCV,1b,100
KF524167,HCV,1b,100
KF524165,HCV,1b,100
KF524169,HCV,1a,100
KF524172,HCV,1b,100
KF524175,HCV,1b,100
KF524180,HCV,1a,100
KF524184,HCV,1b,100
KF524187,HCV,1a,100
KF524182,HCV,1b,100
KF524195,HCV,1a,100
KF524192,HCV,1a,100
KF524202,HCV,1b,100
KF524203,HCV,1a,100
KF524206,HCV,1a,100
KF524208,HCV,1b,100
KF524217,HCV,1b,100
KF524223,HCV,1b,100
KF524226,HCV,1b,100
KF524227,HCV,1a,100
KF524229,HCV,1b,100
KF524233,HCV,1b,100
KF524237,HCV,1a,100
KF524238,HCV,1b,100
KF524239,HCV,1b,100
KF524244,HCV,1b,100
KF524243,HCV,1b,100
KF524251,HCV,1b,100
KF524254,HCV,1b,100
KF524256,HCV,1a,100
MK962403,HCV,1b,100
MK962402,HCV,1b,86
