name,virus,subtype,bootstrap support
MK252789,HCV,6n,100.0
MK252788,HCV,6v,100.0
MK252791,HCV,1a,100.0
MK252793,HCV,3b,100.0
MK252795,HCV,1a,100.0
MK252790,HCV,6xa,100.0
MK252794,HCV,3b,100.0
MK252797,HCV,6n,100.0
MK252798,HCV,6n,100.0
MK252799,HCV,6n,100.0
MK252802,HCV,6n,100.0
MK252806,HCV,3a,100.0
MK252803,HCV,6xa,100.0
MK252807,HCV,6xa,100.0
MK252804,HCV,1b,90.0
MK252805,HCV,3b,100.0
MK252810,HCV,6n,100.0
MK252813,HCV,3a,100.0
MK252815,HCV,6xa,100.0
MK252811,HCV,6n,100.0
MK252817,HCV,3b,100.0
MK252812,HCV,6xa,100.0
MK252816,HCV,3a,100.0
MK252809,HCV,6xa,100.0
MK252818,HCV,3a,100.0
MK252822,HCV,6xa,100.0
MK252821,HCV,3a,100.0
MK252819,HCV,6xa,100.0
MK252824,HCV,3b,100.0
MK252823,HCV,6xa,100.0
MK252771,HCV,6xa,100.0
MK252775,HCV,6xa,100.0
MK252785,HCV,3b,100.0
MK252800,HCV,6n,100.0
MK252801,HCV,6n,100.0
DQ516084,HCV,4a,100.0
Y13184,HCV,5a,100.0
X61596,HCV,1b,100.0
Y11604,HCV,4a,100.0
Y12083,HCV,6a,100.0
AB047639,HCV,2a,100.0
AB030907,HCV,2b,100.0
AF169003,HCV,2a,100.0
AF169002,HCV,2a,100.0
AF169005,HCV,2a,100.0
AF064490,HCV,5a,100.0
AJ851228,HCV,1b,100.0
AY051292,HCV,1c,100.0
AY587844,HCV,1b,100.0
AY878650,HCV,6l,100.0
HM777359,HCV,2j,100.0
HM777358,HCV,2j,100.0
JF509176,HCV,3a,100.0
JF509177,HCV,3a,100.0
JF509175,HCV,3a,100.0
EU392169,HCV,4f,100.0
EU934905,HCV,1a,100.0
PX446232,HCV,4f,100.0
PX459926,HCV,1e,100.0
PX376056,HCV,1l,100.0
PX290144,HCV,4f,100.0
FJ407092,HCV,3i,100.0
KC283194,HCV,1a,100.0
KF373567,HCV,5a,100.0
KM043279,HCV,1a,100.0
KM043277,HCV,1a,100.0
KM043276,HCV,1a,100.0
KM043278,HCV,1a,100.0
KM043272,HCV,1a,100.0
KM043275,HCV,1a,100.0
KM043273,HCV,1a,100.0
KM043274,HCV,1a,100.0
MK799639,HCV,4n,100.0
MK814771,HCV,4a,100.0
MK814770,HCV,4d,100.0
KY348757,HCV,1b,100.0
KY926905,HCV,3a,100.0
KY926906,HCV,4a,100.0
KY926904,HCV,4a,100.0
KY926916,HCV,4a,100.0
KY926926,HCV,4a,100.0
KY926939,HCV,4a,100.0
KY926940,HCV,4a,100.0
KY926956,HCV,4a,100.0
KY926954,HCV,4a,100.0
KY926973,HCV,4n,100.0
KY926963,HCV,4a,100.0
KY926991,HCV,4a,100.0
KY926986,HCV,4a,100.0
KY927005,HCV,1g,100.0
KY927004,HCV,1g,47.0
KY926908,HCV,4d,100.0
KY926913,HCV,3a,100.0
KY926922,HCV,4o,100.0
KY926923,HCV,4a,100.0
KY926921,HCV,3a,100.0
KY926918,HCV,4a,100.0
KY926920,HCV,4a,100.0
KY926929,HCV,4a,100.0
KY926925,HCV,4a,100.0
KY926928,HCV,4a,100.0
KY926932,HCV,4a,100.0
KY926933,HCV,4a,100.0
KY926934,HCV,4a,100.0
KY926941,HCV,4r,100.0
KY926938,HCV,4a,100.0
KY926944,HCV,4a,100.0
KY926930,HCV,4a,100.0
KY926947,HCV,4o,100.0
KY926948,HCV,4a,100.0
KY926950,HCV,4a,100.0
KY926951,HCV,4a,100.0
KY926945,HCV,4a,100.0
KY926953,HCV,4o,100.0
KY926936,HCV,4a,100.0
KY926960,HCV,4a,100.0
KY926959,HCV,4o,100.0
KY926942,HCV,4a,100.0
KY926957,HCV,4a,100.0
KY926961,HCV,4a,100.0
KY926962,HCV,4a,100.0
KY926952,HCV,4o,100.0
KY926965,HCV,4a,100.0
KY926967,HCV,4a,100.0
KY926968,HCV,4a,100.0
KY926969,HCV,4a,100.0
KY926970,HCV,4a,100.0
KY926974,HCV,4a,100.0
KY926964,HCV,4a,100.0
KY926976,HCV,4a,100.0
KY926975,HCV,4a,100.0
KY926977,HCV,4a,100.0
KY926978,HCV,4a,100.0
KY926980,HCV,4d,100.0
KY926979,HCV,4a,100.0
KY926981,HCV,4r,100.0
KY926982,HCV,4a,100.0
KY926983,HCV,4d,100.0
KY926984,HCV,4a,100.0
KY926985,HCV,4a,100.0
KY926931,HCV,4a,100.0
KY926988,HCV,4a,100.0
KY926990,HCV,4a,100.0
KY926994,HCV,1b,100.0
KY926998,HCV,1a,100.0
KY927000,HCV,1a,100.0
KY927002,HCV,1b,100.0
KY927006,HCV,1g,100.0
KY927007,HCV,3a,100.0
KY927011,HCV,4n,100.0
KY927009,HCV,4a,100.0
KY926971,HCV,4a,100.0
KY927016,HCV,4d,100.0
KY927022,HCV,4a,100.0
KY926989,HCV,4a,100.0
KY926955,HCV,4a,100.0
KY927014,HCV,4a,100.0
KY927015,HCV,4a,100.0
KY927019,HCV,4a,100.0
KT721915,HCV,1a,100.0
KT595242,HCV,5a,100.0
KT721920,HCV,1a,100.0
KT721923,HCV,1a,100.0
KT721924,HCV,1a,100.0
KT721926,HCV,1a,100.0
KT721931,HCV,1a,100.0
KT721936,HCV,1a,100.0
KT721947,HCV,1a,100.0
KT721961,HCV,1a,100.0
KT721964,HCV,1a,100.0
KT721965,HCV,1a,100.0
KT721963,HCV,1a,100.0
KT721975,HCV,1a,100.0
KT721976,HCV,1a,100.0
KT721978,HCV,1a,100.0
KT721980,HCV,1a,100.0
KT721979,HCV,1a,100.0
KT721981,HCV,1a,100.0
KT721994,HCV,1a,100.0
KT721993,HCV,1a,100.0
KT722003,HCV,1a,100.0
KT722002,HCV,1a,100.0
KT722010,HCV,1a,100.0
KT722008,HCV,1a,100.0
KT722012,HCV,1a,100.0
KT722014,HCV,1a,100.0
KT722015,HCV,1a,100.0
KT722017,HCV,1a,100.0
KT722031,HCV,1a,100.0
KT722033,HCV,1a,100.0
KT722035,HCV,1a,100.0
KT722034,HCV,1a,100.0
KT722036,HCV,1a,100.0
KT722037,HCV,1a,100.0
KT722039,HCV,1a,100.0
KT722044,HCV,1a,100.0
KT721921,HCV,1a,100.0
KT721922,HCV,1a,100.0
KT721925,HCV,1a,100.0
KT721930,HCV,1a,100.0
KT721933,HCV,1a,100.0
KT721977,HCV,1a,100.0
KT721987,HCV,1a,100.0
KT722013,HCV,1a,100.0
KT722018,HCV,1a,100.0
KT722024,HCV,1a,100.0
KT722025,HCV,1a,100.0
KT722032,HCV,1a,100.0
KT722038,HCV,1a,100.0
KT722087,HCV,1a,100.0
KT722092,HCV,1a,100.0
KT722098,HCV,1a,100.0
KT722097,HCV,1a,100.0
KT722102,HCV,1a,100.0
KT722091,HCV,1a,100.0
KT722101,HCV,1a,100.0
KT722093,HCV,1a,100.0
KT722125,HCV,1a,100.0
KT722100,HCV,1a,100.0
KT722118,HCV,1a,100.0
KT722133,HCV,1a,100.0
KT722139,HCV,1a,100.0
KT722136,HCV,1a,100.0
KT722140,HCV,1a,100.0
KT722144,HCV,1a,100.0
KT722146,HCV,1a,100.0
KT722147,HCV,1a,100.0
KT722142,HCV,1a,100.0
KT722145,HCV,1a,100.0
KT722151,HCV,1a,100.0
KT722138,HCV,1a,100.0
KT722143,HCV,1a,100.0
KT722153,HCV,1a,100.0
KT722148,HCV,1a,100.0
KT722152,HCV,1a,100.0
KT722154,HCV,1a,100.0
KT722168,HCV,1a,100.0
KT722165,HCV,1a,100.0
KT722141,HCV,1a,100.0
KT722171,HCV,1a,100.0
KT722172,HCV,1a,100.0
KT722162,HCV,1a,100.0
KT722150,HCV,1a,100.0
KT722175,HCV,1a,100.0
KT722176,HCV,1a,100.0
KT722167,HCV,1a,100.0
KT722177,HCV,1a,100.0
KT722174,HCV,1a,100.0
KT722170,HCV,1a,100.0
KT722178,HCV,1b,100.0
KT722190,HCV,1b,100.0
KT722188,HCV,1b,100.0
KT722189,HCV,1b,100.0
KT722186,HCV,1b,100.0
KT722196,HCV,1b,100.0
KT722199,HCV,1b,100.0
KT722197,HCV,1b,100.0
KT722201,HCV,1b,100.0
KT722193,HCV,1b,100.0
KT722191,HCV,1b,100.0
KT722198,HCV,1b,100.0
KT722173,HCV,1a,100.0
KT722200,HCV,1b,100.0
KT722149,HCV,1a,100.0
KT722210,HCV,1b,100.0
KT722225,HCV,2b,100.0
KT722220,HCV,2b,100.0
KT722230,HCV,2b,100.0
KT722242,HCV,3a,100.0
KT722243,HCV,3a,100.0
KT722245,HCV,3a,100.0
KT722241,HCV,3a,100.0
KT722247,HCV,3a,100.0
KT722254,HCV,3a,100.0
KT722249,HCV,3a,100.0
KT722256,HCV,3a,100.0
KT722253,HCV,3a,100.0
KT722244,HCV,3a,100.0
KT722251,HCV,3a,100.0
KT722258,HCV,3a,100.0
KT722257,HCV,3a,100.0
KT722246,HCV,3a,100.0
KT722262,HCV,3a,100.0
KT722272,HCV,3a,100.0
KT722274,HCV,3a,100.0
KT722260,HCV,3a,100.0
KT722270,HCV,3a,100.0
KT722279,HCV,3a,100.0
KT722278,HCV,3a,100.0
KT722275,HCV,3a,100.0
KT722276,HCV,3a,100.0
KT722285,HCV,3a,100.0
KT722264,HCV,3a,100.0
KT722283,HCV,3a,100.0
KT722287,HCV,3a,100.0
KT722289,HCV,3a,100.0
KT722291,HCV,3a,100.0
KT722269,HCV,3a,100.0
KT722277,HCV,3a,100.0
KT722273,HCV,3a,100.0
KT722290,HCV,3a,100.0
KT722284,HCV,3a,100.0
KT722298,HCV,3a,100.0
KT722288,HCV,3a,100.0
KT722293,HCV,3a,100.0
KT722295,HCV,3a,100.0
KT722299,HCV,3a,100.0
KT722307,HCV,3a,100.0
KT722310,HCV,3a,100.0
KT722309,HCV,3a,100.0
KT722297,HCV,3a,100.0
KT722308,HCV,3a,100.0
KT722303,HCV,3a,100.0
KT722300,HCV,3a,100.0
KT722312,HCV,3a,100.0
KT722318,HCV,3a,100.0
KT722306,HCV,3a,100.0
KT722319,HCV,3a,100.0
KT722311,HCV,3a,100.0
KT722315,HCV,3a,100.0
KT722316,HCV,3a,100.0
KT722313,HCV,3a,100.0
KT722317,HCV,3a,100.0
KT722322,HCV,3a,100.0
KT722320,HCV,3a,100.0
KT722169,HCV,1a,100.0
KT722231,HCV,2b,100.0
KT722238,HCV,2b,100.0
KT722240,HCV,2b,100.0
KT722239,HCV,2b,100.0
KT722292,HCV,3a,100.0
KT722301,HCV,3a,100.0
KT722327,HCV,4a,100.0
KT722048,HCV,1a,100.0
KT722050,HCV,1a,100.0
KT722064,HCV,1a,100.0
KT722082,HCV,1a,100.0
KT722049,HCV,1a,100.0
KT722053,HCV,1a,100.0
KT722052,HCV,1a,100.0
KT722054,HCV,1a,100.0
KX092342,HCV,2b,80.0
KX258971,HCV,1b,100.0
KX258970,HCV,1b,100.0
KX258963,HCV,1b,100.0
KX258966,HCV,1b,100.0
KX258964,HCV,1b,100.0
KX258965,HCV,1b,100.0
KX258968,HCV,1b,100.0
KX258967,HCV,1b,100.0
KX258973,HCV,1b,100.0
KX258969,HCV,1b,100.0
KX258977,HCV,1b,100.0
KX258980,HCV,1b,100.0
KX258983,HCV,1b,100.0
KX258984,HCV,1b,100.0
KX258995,HCV,1b,100.0
KX259008,HCV,1b,100.0
KX258997,HCV,1b,100.0
KX259006,HCV,1b,100.0
OP894643,HCV,1e,100.0
OP894640,HCV,1e,100.0
KX258994,HCV,1b,100.0
KX258998,HCV,1b,100.0
KX259001,HCV,1b,100.0
OP894646,HCV,1b,58.0
OP894635,HCV,1l,100.0
OP894636,HCV,1b,100.0
OP894634,HCV,1l,100.0
OP894644,HCV,1l,100.0
OP894639,HCV,1e,100.0
OP894631,HCV,1e,100.0
OP894637,HCV,1l,100.0
OP894633,HCV,1b,100.0
OP894638,HCV,1l,100.0
OP894632,HCV,1b,100.0
OP894641,HCV,1e,100.0
OP894649,HCV,1b,100.0
OP894647,HCV,1l,100.0
OP894645,HCV,1e,100.0
OP894651,HCV,1l,100.0
OP894658,HCV,1l,100.0
OP894650,HCV,1l,100.0
OP894654,HCV,1l,100.0
OP894653,HCV,1l,100.0
OP894657,HCV,1e,100.0
OP894652,HCV,1l,100.0
OP894655,HCV,1l,100.0
OP894660,HCV,1l,100.0
OP894659,HCV,1e,100.0
KX258972,HCV,1b,100.0
KX258989,HCV,1b,100.0
KX258988,HCV,1b,100.0
KX258987,HCV,1b,100.0
KX258992,HCV,1b,100.0
KX258993,HCV,1b,100.0
KX258978,HCV,1b,100.0
KX259007,HCV,1b,100.0
PV083183,HCV,1b,100.0
MZ504973,HCV,6l,62.0
PV083182,HCV,1b,100.0
PV083181,HCV,1b,100.0
MW715685,HCV,1a,100.0
MW715686,HCV,1a,100.0
MW715689,HCV,4d,100.0
MW715687,HCV,1a,100.0
MW715688,HCV,1a,100.0
MN385563,HCV,2b,100.0
MN240359,HCV,6w,64.0
M58335,HCV,1b,100.0
M62321,HCV,1a,100.0
M84754,HCV,1b,100.0
M67463,HCV,1a,100.0
MN385583,HCV,3b,100.0
MN385564,HCV,2b,100.0
EU781752,HCV,1a,100
EU781753,HCV,1a,100
EU781754,HCV,1a,100
EU781750,HCV,1a,100
EU781759,HCV,1a,100
EU781756,HCV,1a,100
EU781758,HCV,1a,100
KU871311,HCV,6a,100
KU871309,HCV,1b,100
KU871306,HCV,1a,100
KU180710,HCV,1a,100
KU180714,HCV,1a,100
KU180718,HCV,1a,100
KU180711,HCV,1b,100
KU180724,HCV,3a,100
KU180712,HCV,1a,100
KU180720,HCV,1a,100
KU180713,HCV,4a,100
KU180717,HCV,1a,100
KU180709,HCV,1b,100
KU180716,HCV,1b,100
KU180721,HCV,3a,100
MN164845,HCV,1a,100
MN164843,HCV,1l,100
MN164855,HCV,"unassigned_1, 1b-1a",NA
MN164849,HCV,1a,100
MN164868,HCV,"unassigned_1, 1a-1b",NA
MN164852,HCV,1a,100
MN164856,HCV,1a,100
MN164858,HCV,1a,100
MN164860,HCV,1l,100
MN164867,HCV,1a,100
MN164866,HCV,1e,100
MN164872,HCV,1a,99
MN164864,HCV,1l,100
MN164869,HCV,1g,100
MN164875,HCV,1e,100
MN164863,HCV,1a,100
MN164871,HCV,1a,100
EU781762,HCV,1a,100
EU781761,HCV,1a,100
EU781757,HCV,1a,100
EU781765,HCV,1a,100
EU781764,HCV,1a,100
EU781766,HCV,1a,100
EU781763,HCV,1a,100
EU781767,HCV,1a,100
EU781770,HCV,1a,100
EU781768,HCV,1a,100
EU781772,HCV,1a,100
EU781773,HCV,1a,100
EU781769,HCV,1a,100
EU781774,HCV,1a,100
EU781778,HCV,1a,100
EU781780,HCV,1a,100
EU781771,HCV,1a,100
EU781779,HCV,1a,100
EU781776,HCV,1a,100
EU781781,HCV,1a,100
EU781782,HCV,1a,100
EU781785,HCV,1a,100
EU781775,HCV,1a,100
EU781783,HCV,1a,100
EU781777,HCV,1a,100
EU781784,HCV,1a,100
EU781789,HCV,1a,100
EU781788,HCV,1a,100
EU781786,HCV,1a,100
EU781791,HCV,1a,100
EU781793,HCV,1a,100
EU781794,HCV,1a,100
EU781790,HCV,1a,100
EU781792,HCV,1a,100
EU781787,HCV,1a,100
EU781798,HCV,1a,100
EU781801,HCV,1a,100
EU781795,HCV,1a,100
EU781796,HCV,1a,100
EU781797,HCV,1a,100
KU871284,HCV,4d,100
KU871282,HCV,5a,100
KU871281,HCV,5a,100
KU871286,HCV,4d,100
KU871285,HCV,4d,100
KU871288,HCV,4m,100
KU871293,HCV,4a,100
KU871292,HCV,4a,100
KU871295,HCV,3a,100
KU871291,HCV,4a,100
KU871287,HCV,4d,100
KU871290,HCV,4a,100
KU871289,HCV,4a,100
KU871294,HCV,3a,100
KU871301,HCV,1a,100
KU871299,HCV,3a,100
KU871302,HCV,1a,100
KU871300,HCV,1a,100
KU871296,HCV,3a,100
KU871308,HCV,1b,100
PV184531,HCV,3a,100
PV184528,HCV,3a,100
PV184530,HCV,3a,100
PV184532,HCV,3a,100
PV184537,HCV,1a,100
PV184534,HCV,3a,100
PV184533,HCV,3a,100
PV184538,HCV,3a,100
PV184526,HCV,3a,100
PV184536,HCV,3a,100
PV184535,HCV,3a,100
PV184527,HCV,3a,100
PV184539,HCV,3a,100
PV184541,HCV,1a,100
PV184544,HCV,1a,100
PV184542,HCV,3a,100
PV184547,HCV,3a,100
PV184548,HCV,3a,100
PV184551,HCV,3a,100
PV184553,HCV,1a,100
PV184540,HCV,1a,100
PV184554,HCV,1a,100
PV184552,HCV,1a,100
PV184546,HCV,3a,100
PV184545,HCV,1a,100
PV184550,HCV,1a,100
PV184556,HCV,3a,100
PV184549,HCV,3a,100
PV184565,HCV,1a,100
PV184559,HCV,1a,100
PV184557,HCV,1a,100
PV184555,HCV,3a,100
PV184564,HCV,1a,100
PV184566,HCV,1a,100
PV184567,HCV,3a,100
KM587617,HCV,2b,100
KM587618,HCV,2b,100
PV184503,HCV,3a,100
EU781800,HCV,1a,100
EU781799,HCV,1a,100
KU871278,HCV,2b,100
EU781804,HCV,1a,100
KU871277,HCV,2b,100
EU781803,HCV,1a,100
EU781802,HCV,1a,100
KU871276,HCV,2b,100
KU871280,HCV,5a,100
KU871279,HCV,5a,100
KU871283,HCV,4d,100
KU871298,HCV,3a,100
KU871310,HCV,6a,100
KU871303,HCV,1a,100
KU871307,HCV,1b,100
KU871297,HCV,3a,100
KU180723,HCV,2b,100
KU180722,HCV,3a,100
KU180719,HCV,1a,100
KU180715,HCV,4d,100
KU180727,HCV,1a,100
KU180725,HCV,1b,100
KU180731,HCV,1b,100
KU180730,HCV,2b,100
KU180728,HCV,1b,100
KU180726,HCV,1a,100
KU180729,HCV,2b,100
KM587621,HCV,2j,100
KM587622,HCV,3a,100
KM587626,HCV,5a,100
KM587616,HCV,2a,100
KM587628,HCV,6a,100
KM587624,HCV,4a,100
KM587630,HCV,6j,100
MN164853,HCV,"unassigned_1, 1a-1b",NA
MN164851,HCV,"unassigned_1, 1b-1a",NA
KM587629,HCV,6e,100
PV184471,HCV,3a,100
PV184472,HCV,3a,100
PV184483,HCV,1a,100
PV184476,HCV,1a,100
PV184484,HCV,3a,100
PV184482,HCV,3a,100
PV184485,HCV,3a,100
PV184480,HCV,3a,100
PV184478,HCV,3a,100
PV184475,HCV,1a,100
PV184488,HCV,1a,100
PV184479,HCV,3a,100
PV184501,HCV,3a,100
PV184504,HCV,3a,100
PV184505,HCV,1a,100
PV184512,HCV,1a,100
PV184506,HCV,3a,100
PV184514,HCV,1a,100
PV184511,HCV,3a,100
PV184507,HCV,1a,100
PV184509,HCV,3a,100
PV184515,HCV,1a,100
PV184517,HCV,3a,100
PV184516,HCV,1a,100
PV184508,HCV,3a,100
PV184513,HCV,3a,100
PV184519,HCV,1a,100
PV184521,HCV,3a,100
PV184522,HCV,1a,100
PV184510,HCV,1a,100
PV184520,HCV,3a,100
PV184518,HCV,1a,100
PV184525,HCV,3a,100
PV184523,HCV,1a,100
PV184524,HCV,1a,100
PV184529,HCV,3a,100
PV184563,HCV,3a,100
PV184570,HCV,3a,100
PV184568,HCV,3a,100
DQ889263,HCV,1a,100
PV184560,HCV,1a,100
DQ889296,HCV,1a,100
DQ889264,HCV,1a,100
PV184561,HCV,3a,100
DQ889290,HCV,1a,100
DQ889268,HCV,1a,100
DQ889295,HCV,1a,100
DQ889291,HCV,1a,100
DQ889308,HCV,1a,100
PV184571,HCV,1a,100
DQ889312,HCV,1a,100
DQ889314,HCV,1a,100
EU781748,HCV,1a,100
EU781746,HCV,1a,100
EU781747,HCV,1a,100
EU781749,HCV,1a,100
EU781755,HCV,1a,100
EU781751,HCV,1a,100
EU781760,HCV,1a,100
PV184473,HCV,3a,100
PV184481,HCV,1a,100
PV184487,HCV,1a,100
PV184491,HCV,1a,100
PV184490,HCV,1a,100
PV184492,HCV,3a,100
PV184489,HCV,1a,100
PV184498,HCV,3a,100
PV184499,HCV,3a,100
PV184494,HCV,1a,100
PV184496,HCV,3a,100
PV184493,HCV,1a,100
PV184495,HCV,1a,100
PV184497,HCV,3a,100
PV184502,HCV,3a,100
PV184500,HCV,3a,100
KY620371,HCV,3a,100
KY620573,HCV,3a,100
KY620660,HCV,3a,100
KY620663,HCV,3a,100
KY620661,HCV,3a,100
KY620665,HCV,3a,100
KY620662,HCV,3a,100
KY620664,HCV,3a,100
ON630877,HCV,4d,100
KY620668,HCV,3a,100
ON630770,HCV,1a,100
KY620569,HCV,3a,100
KY620571,HCV,3a,100
KY620570,HCV,3a,100
ON630878,HCV,4d,100
ON630879,HCV,4d,100
ON630880,HCV,4d,100
KC844039,HCV,6w,98
KC844046,HCV,5a,100
KC844044,HCV,3b,100
KC844045,HCV,4d,100
KC844047,HCV,1c,100
KC844049,HCV,1a,100
KC844038,HCV,6a,100
KX621504,HCV,1a,100
KX621422,HCV,1a,100
KX621429,HCV,3a,100
KX621424,HCV,1a,100
KX621423,HCV,1a,100
KX621426,HCV,3a,100
KX621430,HCV,1a,100
KX621425,HCV,1a,100
KX621428,HCV,3a,100
KX621427,HCV,1a,100
KX621435,HCV,1a,100
KX621432,HCV,3a,100
KX621505,HCV,1a,100
KX621433,HCV,3a,100
KX621437,HCV,1a,100
KX621431,HCV,3a,100
KX621441,HCV,3a,100
KX621436,HCV,1a,100
KX621439,HCV,1a,100
KX621440,HCV,1a,100
KX621434,HCV,3a,100
KX621438,HCV,1a,100
KX621443,HCV,1a,100
KX621444,HCV,1a,100
KX621445,HCV,1a,100
KX621446,HCV,1a,100
KX621442,HCV,1a,100
KX621450,HCV,1a,100
KX621447,HCV,3a,100
KX621506,HCV,3a,100
KX621449,HCV,1a,100
KX621452,HCV,1a,100
KX621453,HCV,3a,100
KX621511,HCV,1a,100
KX621458,HCV,1a,100
KX621513,HCV,3a,100
KX621451,HCV,1a,100
KX621448,HCV,1a,100
KX621457,HCV,1a,100
KX621459,HCV,1a,100
KX621455,HCV,1a,100
OM525854,HCV,1b,100
OM525856,HCV,1a,100
OM525860,HCV,2d,100
OM525858,HCV,2a,61
OM525859,HCV,1b,100
OM525857,HCV,2d,100
KX621508,HCV,3a,100
KX621510,HCV,1a,100
KY620375,HCV,3a,100
KY620382,HCV,3a,100
KY620387,HCV,3a,100
KY620383,HCV,3a,100
KY620378,HCV,3a,100
KY620381,HCV,3a,100
KY620385,HCV,3a,100
KY620379,HCV,3a,100
KY620374,HCV,3a,100
KY620377,HCV,3a,100
KY620388,HCV,3a,100
KY620376,HCV,3a,100
KY620380,HCV,3a,100
KY620386,HCV,3a,100
