name,virus,subtype,bootstrap support
MG738872,HCV,1a,100.0
MG738874,HCV,1a,100.0
MG738873,HCV,1a,100.0
MG738876,HCV,1a,100.0
MG738875,HCV,1a,100.0
MG738877,HCV,1a,100.0
MG738865,HCV,1a,100.0
MG738880,HCV,1a,100.0
MG738866,HCV,1a,100.0
MG738884,HCV,1a,100.0
MG738883,HCV,1a,100.0
MG738887,HCV,1a,100.0
MG738885,HCV,1a,100.0
MG738888,HCV,1a,100.0
MG738891,HCV,1a,100.0
MG738878,HCV,1a,100.0
MG738892,HCV,1a,100.0
MG738871,HCV,1a,100.0
MG738900,HCV,1a,100.0
MG738901,HCV,1a,100.0
MG738898,HCV,1a,100.0
MG738886,HCV,1a,100.0
MG738902,HCV,1a,100.0
MG738903,HCV,1a,100.0
MG738890,HCV,1a,100.0
MG738895,HCV,1a,100.0
MG738908,HCV,1a,100.0
MG738905,HCV,1a,100.0
MG738913,HCV,1a,100.0
MG738916,HCV,1a,100.0
MG738918,HCV,1a,100.0
MG738904,HCV,1a,100.0
MG738917,HCV,1a,100.0
MG738928,HCV,1a,100.0
MG738927,HCV,1a,100.0
MG738919,HCV,1a,100.0
MG738929,HCV,1a,100.0
MG738930,HCV,1a,100.0
MG738932,HCV,1a,100.0
MG738939,HCV,1a,100.0
MG738969,HCV,1a,100.0
MG738964,HCV,1a,100.0
MG738967,HCV,1a,100.0
MG738962,HCV,1a,100.0
MG738999,HCV,1a,100.0
MG738982,HCV,1a,100.0
MG739048,HCV,1a,100.0
MG739050,HCV,1a,100.0
MG738977,HCV,1a,100.0
MG738981,HCV,1a,100.0
MG738978,HCV,1a,100.0
MG738979,HCV,1a,100.0
MG738983,HCV,1a,100.0
MG879000,HCV,6w,100.0
MG738825,HCV,1a,100.0
MG738826,HCV,1a,100.0
MG738836,HCV,1a,100.0
MG738838,HCV,1a,100.0
MG738839,HCV,1a,100.0
MG738840,HCV,1a,100.0
MG738841,HCV,1a,100.0
MG738843,HCV,1a,100.0
MG738844,HCV,1a,100.0
MG738846,HCV,1a,100.0
MG738835,HCV,1a,100.0
MG738842,HCV,1a,100.0
MG738848,HCV,1a,100.0
MG738849,HCV,1a,100.0
MG738850,HCV,1a,100.0
MG738831,HCV,1a,100.0
MG738853,HCV,1a,100.0
MG738854,HCV,1a,100.0
MG738845,HCV,1a,100.0
MG738847,HCV,1a,100.0
MG738855,HCV,1a,100.0
MG738856,HCV,1a,100.0
MG738858,HCV,1a,100.0
MG738859,HCV,1a,100.0
MG738852,HCV,1a,100.0
MG738861,HCV,1a,100.0
MG738860,HCV,1a,100.0
MG738851,HCV,1a,100.0
MG738863,HCV,1a,100.0
MG738837,HCV,1a,100.0
MG738864,HCV,1a,100.0
MG738857,HCV,1a,100.0
MG738867,HCV,1a,100.0
MG738870,HCV,1a,100.0
MG738869,HCV,1a,100.0
MG738882,HCV,1a,100.0
MG738868,HCV,1a,100.0
MG738881,HCV,1a,100.0
MG738862,HCV,1a,100.0
MG738889,HCV,1a,100.0
MG738894,HCV,1a,100.0
MG738896,HCV,1a,100.0
MG738879,HCV,1a,100.0
MG738897,HCV,1a,100.0
MG738893,HCV,1a,100.0
MG738906,HCV,1a,100.0
MG738907,HCV,1a,100.0
MG738911,HCV,1a,100.0
MG738909,HCV,1a,100.0
MG738912,HCV,1a,100.0
MG738914,HCV,1a,100.0
MG738915,HCV,1a,100.0
MG738921,HCV,1a,100.0
MG738925,HCV,1a,100.0
MG738922,HCV,1a,100.0
MG738926,HCV,1a,100.0
MG738936,HCV,1a,100.0
MG738935,HCV,1a,100.0
MG738931,HCV,1a,100.0
MG738933,HCV,1a,100.0
MG738899,HCV,1a,100.0
MG738934,HCV,1a,100.0
MG738937,HCV,1a,100.0
MG738924,HCV,1a,100.0
MG738942,HCV,1a,100.0
MG738940,HCV,1a,100.0
MG738948,HCV,1a,100.0
MG738944,HCV,1a,100.0
MG738946,HCV,1a,100.0
MG738943,HCV,1a,100.0
MG738947,HCV,1a,100.0
MG738950,HCV,1a,100.0
MG738951,HCV,1a,100.0
MG738920,HCV,1a,100.0
MG738923,HCV,1a,100.0
MG738953,HCV,1a,100.0
MG738955,HCV,1a,100.0
MG738952,HCV,1a,100.0
MG738959,HCV,1a,100.0
MG738956,HCV,1a,100.0
MG738957,HCV,1a,100.0
MG738941,HCV,1a,100.0
MG738961,HCV,1a,100.0
MG738910,HCV,1a,100.0
MG738965,HCV,1a,100.0
MG738968,HCV,1a,100.0
MG738963,HCV,1a,100.0
MG738938,HCV,1a,100.0
MG738966,HCV,1a,100.0
MG738970,HCV,1a,100.0
MG738971,HCV,1a,100.0
MG738972,HCV,1a,100.0
MG738974,HCV,1a,100.0
MG738975,HCV,1a,100.0
MG738976,HCV,1a,100.0
MG738988,HCV,1a,100.0
MG738984,HCV,1a,100.0
MG738986,HCV,1a,100.0
MG738991,HCV,1a,100.0
MG738989,HCV,1a,100.0
MG738992,HCV,1a,100.0
MG738987,HCV,1a,100.0
MG738994,HCV,1a,100.0
MG738993,HCV,1a,100.0
MG738995,HCV,1a,100.0
MG738997,HCV,1a,100.0
MG738996,HCV,1a,100.0
MG739005,HCV,1a,100.0
MG739000,HCV,1a,100.0
MG738980,HCV,1a,100.0
MG739006,HCV,1a,100.0
MG739010,HCV,1a,100.0
MG739009,HCV,1a,100.0
MG739002,HCV,1a,100.0
MG739015,HCV,1a,100.0
MG739012,HCV,1a,100.0
MG739019,HCV,1a,100.0
MG739021,HCV,1a,100.0
MG739022,HCV,1a,100.0
MG739001,HCV,1a,100.0
MG739028,HCV,1a,100.0
MG739017,HCV,1a,100.0
MG739029,HCV,1a,100.0
MG739035,HCV,1a,100.0
MG738985,HCV,1a,100.0
MG739037,HCV,1a,100.0
MG738998,HCV,1a,100.0
MG739004,HCV,1a,100.0
MG739043,HCV,1a,100.0
MG739051,HCV,1a,100.0
MG739053,HCV,1a,100.0
MG739055,HCV,1a,100.0
MG739052,HCV,1a,63.0
MG739025,HCV,1a,100.0
MG739054,HCV,1a,100.0
MG739011,HCV,1a,100.0
MG739033,HCV,1a,100.0
MG739057,HCV,1a,100.0
MG738990,HCV,1a,100.0
MG739058,HCV,1a,100.0
MG739032,HCV,1a,100.0
MG739061,HCV,1a,100.0
MG739024,HCV,1a,100.0
MG739003,HCV,1a,100.0
MG739059,HCV,1a,100.0
MG739026,HCV,1a,100.0
PQ899568,HCV,"unassigned_1, 5a-1c",NA
PQ899567,HCV,5a,100.0
MG878999,HCV,1b,86.0
MG738958,HCV,1a,100.0
MG738949,HCV,1a,100.0
MG738954,HCV,1a,100.0
MG738945,HCV,1a,100.0
MG738960,HCV,1a,100.0
MG738973,HCV,1a,100.0
MH743148,HCV,4r,100.0
MH743150,HCV,4r,100.0
MH743151,HCV,4r,100.0
MH743147,HCV,4r,100.0
MH885469,HCV,1c,97.0
MH743149,HCV,4r,100.0
D10988,HCV,2b,100.0
D49374,HCV,3b,100.0
D89815,HCV,"unassigned_1, 1b-6d-6b",NA
DQ516083,HCV,4d,100.0
DQ516084,HCV,4a,100.0
EF026073,HCV,2j,100.0
EF420134,HCV,6h,100.0
EF608622,HCV,1b,100.0
EF608632,HCV,1b,100.0
EF608631,HCV,1b,100.0
EF608630,HCV,1b,100.0
EF608633,HCV,1b,100.0
EF608634,HCV,1b,100.0
EF608637,HCV,1b,100.0
EF608635,HCV,1b,100.0
EF608638,HCV,1b,100.0
EF608646,HCV,1b,100.0
EF608648,HCV,1b,100.0
EF608647,HCV,1b,100.0
EF608650,HCV,1b,100.0
EF608654,HCV,1b,100.0
EF608652,HCV,1b,100.0
EF608651,HCV,1b,100.0
EF608658,HCV,1b,100.0
EF608661,HCV,1b,100.0
EF608660,HCV,1b,100.0
EF608662,HCV,1b,100.0
EF608664,HCV,1b,100.0
EF608663,HCV,1b,100.0
EF608672,HCV,1b,100.0
EF608670,HCV,1b,100.0
EF608673,HCV,1b,100.0
EF608675,HCV,1b,100.0
EF608677,HCV,1b,100.0
EF608685,HCV,1b,100.0
EF608686,HCV,1b,100.0
EF608690,HCV,1b,100.0
EF608689,HCV,1b,100.0
EF608688,HCV,1b,100.0
EF608691,HCV,1b,100.0
EF608676,HCV,1b,100.0
EF608695,HCV,1b,100.0
EF608699,HCV,1b,100.0
EF608694,HCV,1b,100.0
EF608683,HCV,1b,100.0
EF608678,HCV,1b,100.0
EF608701,HCV,1b,100.0
EF608687,HCV,1b,100.0
EF608706,HCV,1b,100.0
EF608712,HCV,1b,100.0
EF608714,HCV,1b,100.0
EF608715,HCV,1b,100.0
EF608713,HCV,1b,100.0
EF608692,HCV,1b,100.0
EF608644,HCV,1b,100.0
EF608718,HCV,1b,100.0
EF608720,HCV,1b,100.0
EF608724,HCV,1b,100.0
EF608723,HCV,1b,100.0
EF608707,HCV,1b,100.0
EF608726,HCV,1b,100.0
EF608725,HCV,1b,100.0
EF608727,HCV,1b,100.0
EF608728,HCV,1b,100.0
EF608731,HCV,1b,100.0
EF608730,HCV,1b,100.0
EF608735,HCV,1b,100.0
EF608738,HCV,1b,100.0
EF608734,HCV,1b,100.0
EF608739,HCV,1b,100.0
EF608736,HCV,1b,100.0
EF608741,HCV,1b,100.0
EF608708,HCV,1b,100.0
EF608721,HCV,1b,100.0
EF608747,HCV,1b,100.0
EF608742,HCV,1b,100.0
EF608740,HCV,1b,100.0
EF608729,HCV,1b,100.0
EF608737,HCV,1b,100.0
EF608758,HCV,1b,100.0
EF608755,HCV,1b,100.0
EF608700,HCV,1b,100.0
EF608751,HCV,1b,100.0
EF608762,HCV,1b,100.0
EF608754,HCV,1b,100.0
EF608763,HCV,1b,100.0
EF608766,HCV,1b,100.0
EF608759,HCV,1b,100.0
EF608765,HCV,1b,100.0
EF608768,HCV,1b,100.0
EF608756,HCV,1b,100.0
EF608770,HCV,1b,100.0
EF608772,HCV,1b,100.0
EF608773,HCV,1b,100.0
EF608761,HCV,1b,100.0
EF608774,HCV,1b,100.0
EF608748,HCV,1b,100.0
EF608769,HCV,1b,100.0
EF608623,HCV,1b,100.0
EF608625,HCV,1b,100.0
EF608624,HCV,1b,100.0
EF608626,HCV,1b,100.0
EF608627,HCV,1b,100.0
EF608628,HCV,1b,100.0
EF608636,HCV,1b,100.0
EF608639,HCV,1b,100.0
EF608640,HCV,1b,100.0
EF608641,HCV,1b,100.0
EF608642,HCV,1b,100.0
EF608629,HCV,1b,100.0
EF608645,HCV,1b,100.0
EF608655,HCV,1b,100.0
EF608643,HCV,1b,100.0
EF608656,HCV,1b,100.0
EF608649,HCV,1b,100.0
EF608657,HCV,1b,100.0
EF608665,HCV,1b,100.0
EF608653,HCV,1b,100.0
EF608668,HCV,1b,100.0
EF608666,HCV,1b,100.0
EF608671,HCV,1b,100.0
EF608659,HCV,1b,100.0
EF608674,HCV,1b,100.0
EF608679,HCV,1b,100.0
EF608680,HCV,1b,100.0
EF608669,HCV,1b,100.0
EF608682,HCV,1b,100.0
EF608684,HCV,1b,100.0
EF608667,HCV,1b,100.0
EF608697,HCV,1b,100.0
EF608693,HCV,1b,100.0
EF608698,HCV,1b,100.0
EF608696,HCV,1b,100.0
EF608681,HCV,1b,100.0
EF608703,HCV,1b,100.0
EF608702,HCV,1b,100.0
EF608705,HCV,1b,100.0
EF608704,HCV,1b,100.0
EF608710,HCV,1b,100.0
EF608719,HCV,1b,100.0
EF608722,HCV,1b,100.0
EF608716,HCV,1b,100.0
EF608709,HCV,1b,100.0
EF608717,HCV,1b,100.0
EF608732,HCV,1b,100.0
EF608733,HCV,1b,100.0
EF608746,HCV,1b,100.0
EF608745,HCV,1b,100.0
EF608744,HCV,1b,100.0
EF608760,HCV,1b,100.0
EF608753,HCV,1b,100.0
EF608752,HCV,1b,100.0
EF608757,HCV,1b,100.0
EF608771,HCV,1b,100.0
EF608711,HCV,1b,100.0
EF608767,HCV,1b,100.0
EF608750,HCV,1b,100.0
EF608764,HCV,1b,100.0
EF608749,HCV,1b,100.0
EF608743,HCV,1b,100.0
Y13184,HCV,5a,100.0
Y11604,HCV,4a,100.0
Y12083,HCV,6a,100.0
AB047639,HCV,2a,100.0
AF169003,HCV,2a,100.0
AF169002,HCV,2a,100.0
AF169004,HCV,2a,100.0
AF169005,HCV,2a,100.0
AB622123,HCV,"unassigned_1, 2b-1b",NA
AB622121,HCV,"unassigned_1, 1b-2b",NA
AF356827,HCV,"unassigned_1, 1b-6h-2a-6h-6d-3g",NA
AM408911,HCV,2j,100.0
AY651061,HCV,1c,100.0
AY878650,HCV,6l,100.0
HM777359,HCV,2j,100.0
HM777358,HCV,2j,100.0
HQ537005,HCV,"unassigned_1, 1b-2j-2k",NA
HQ537006,HCV,"unassigned_1, 1b-2j-2q-2k",NA
JF509176,HCV,3a,100.0
JF509177,HCV,3a,100.0
JF509175,HCV,3a,100.0
PX446221,HCV,"unassigned_1, 1l-2k-2a",NA
EU392169,HCV,4f,100.0
PX446232,HCV,4f,100.0
PX459926,HCV,1e,100.0
PX445003,HCV,"unassigned_1, 1h-4f-4l-4f",NA
PX446960,HCV,"unassigned_1, 1l-4f",NA
PX376058,HCV,"unassigned_1, 1l-2a",NA
PX376057,HCV,"unassigned_1, 1l-2k-2j-2a-2q",NA
PX361034,HCV,"unassigned_1, 1l-2a",NA
PX376059,HCV,"unassigned_1, 1l-4v-4f",NA
PX376056,HCV,1l,100.0
PX290144,HCV,4f,100.0
FJ830939,HCV,1a,100.0
FJ830938,HCV,1a,100.0
FJ407092,HCV,3i,100.0
FJ830937,HCV,1a,100.0
FJ830936,HCV,1a,100.0
FJ830988,HCV,1a,100.0
FJ830986,HCV,1a,100.0
FJ830987,HCV,1a,100.0
FJ830983,HCV,1b,100.0
FJ830991,HCV,1b,100.0
FJ830980,HCV,1a,100.0
FJ830993,HCV,1b,100.0
FJ830973,HCV,1a,100.0
FJ830995,HCV,1b,100.0
FJ831000,HCV,1a,100.0
FJ831002,HCV,1a,100.0
FJ830989,HCV,1a,100.0
FJ830997,HCV,1b,100.0
FJ830998,HCV,1a,100.0
FJ831011,HCV,1a,100.0
FJ831013,HCV,1a,100.0
FJ831009,HCV,1b,100.0
FJ831012,HCV,1a,100.0
FJ831020,HCV,1a,100.0
FJ831021,HCV,1a,100.0
FJ831001,HCV,1a,100.0
FJ831023,HCV,1b,100.0
FJ831028,HCV,1b,100.0
FJ831034,HCV,1a,100.0
FJ831033,HCV,1b,100.0
FJ831036,HCV,1a,100.0
FJ831038,HCV,1a,100.0
FJ831035,HCV,1a,100.0
FJ831044,HCV,1a,100.0
FJ831049,HCV,1a,100.0
FJ831047,HCV,1a,100.0
FJ831048,HCV,1a,100.0
FJ831050,HCV,1b,100.0
FJ831059,HCV,1b,100.0
FJ831058,HCV,1b,100.0
FJ831062,HCV,1a,100.0
FJ831063,HCV,1a,100.0
FJ831043,HCV,1b,100.0
FJ831077,HCV,1a,100.0
FJ831073,HCV,1b,100.0
FJ831055,HCV,1b,100.0
FJ831087,HCV,1a,100.0
FJ831089,HCV,1b,100.0
FJ831093,HCV,1a,100.0
FJ831095,HCV,1a,100.0
FJ831096,HCV,1b,100.0
FJ831117,HCV,1a,100.0
FJ831118,HCV,1a,100.0
FJ831090,HCV,1a,100.0
FJ831129,HCV,1a,100.0
FJ831139,HCV,1a,100.0
FJ831131,HCV,1b,100.0
FJ831141,HCV,1a,100.0
FJ831142,HCV,1b,100.0
FJ831152,HCV,1b,100.0
FJ831155,HCV,1b,100.0
FJ831148,HCV,1b,100.0
FJ831154,HCV,1b,100.0
FJ831160,HCV,1a,100.0
FJ831145,HCV,1a,100.0
FJ831169,HCV,1b,100.0
FJ831166,HCV,1b,100.0
FJ831143,HCV,1b,100.0
FJ831161,HCV,1a,100.0
FJ831147,HCV,1a,100.0
FJ831181,HCV,1a,100.0
FJ831175,HCV,1a,100.0
FJ831184,HCV,1a,100.0
FJ831173,HCV,1a,100.0
FJ831168,HCV,1b,100.0
FJ831177,HCV,1a,100.0
FJ831192,HCV,1b,100.0
FJ831193,HCV,1b,100.0
FJ831204,HCV,1b,100.0
FJ831206,HCV,1b,100.0
FJ831208,HCV,1a,100.0
FJ831199,HCV,1a,100.0
FJ831218,HCV,1a,100.0
FJ831217,HCV,1a,100.0
FJ831221,HCV,1a,100.0
FJ831222,HCV,1a,100.0
FJ831231,HCV,1a,100.0
FJ831224,HCV,1a,100.0
FJ831251,HCV,1a,100.0
FJ831250,HCV,1a,100.0
FJ831244,HCV,1a,100.0
FJ831252,HCV,1a,100.0
FJ831253,HCV,1a,100.0
FJ831245,HCV,1a,100.0
FJ831256,HCV,1b,100.0
FJ831261,HCV,1b,100.0
FJ831247,HCV,1a,100.0
FJ831272,HCV,1b,100.0
FJ831227,HCV,1b,100.0
FJ831285,HCV,1b,100.0
FJ831267,HCV,1a,100.0
FJ831282,HCV,1a,100.0
FJ831291,HCV,1b,100.0
FJ831294,HCV,1a,66.0
FJ831283,HCV,1a,100.0
FJ831297,HCV,1b,100.0
FJ831268,HCV,1a,100.0
FJ831299,HCV,1a,100.0
FJ831303,HCV,1a,100.0
FJ831290,HCV,1b,100.0
FJ831309,HCV,1a,100.0
FJ831314,HCV,1a,100.0
FJ831313,HCV,1b,100.0
FJ831325,HCV,1a,100.0
FJ831322,HCV,1a,100.0
FJ831324,HCV,1a,100.0
FJ831326,HCV,1a,100.0
FJ831327,HCV,1a,100.0
FJ831334,HCV,1b,100.0
FJ831301,HCV,1a,100.0
FJ831336,HCV,1b,100.0
FJ831341,HCV,1a,100.0
FJ831337,HCV,1b,100.0
FJ831345,HCV,1b,100.0
FJ831349,HCV,1a,100.0
FJ831351,HCV,1b,100.0
FJ831350,HCV,1b,95.0
FJ831362,HCV,1a,100.0
FJ831364,HCV,1a,100.0
FJ831365,HCV,1a,100.0
FJ831366,HCV,1a,100.0
FJ831370,HCV,1a,100.0
FJ831368,HCV,1a,100.0
FJ831369,HCV,1a,100.0
FJ831347,HCV,1a,100.0
FJ831352,HCV,1b,100.0
FJ831373,HCV,1b,100.0
FJ831374,HCV,1a,100.0
FJ831346,HCV,1a,100.0
FJ831377,HCV,1a,100.0
FJ831379,HCV,1a,100.0
FJ831375,HCV,1a,100.0
FJ831380,HCV,1a,100.0
FJ831381,HCV,1a,100.0
FJ831361,HCV,1a,100.0
FJ831386,HCV,1a,100.0
FJ831389,HCV,1a,100.0
FJ831387,HCV,1b,100.0
FJ831393,HCV,1a,100.0
FJ831391,HCV,1a,100.0
FJ831390,HCV,1a,100.0
FJ831392,HCV,1a,100.0
FJ831372,HCV,1b,100.0
FJ831367,HCV,1a,100.0
FJ831397,HCV,1a,100.0
FJ831398,HCV,1a,100.0
FJ831400,HCV,1a,100.0
FJ831388,HCV,1a,100.0
FJ831404,HCV,1a,100.0
FJ831410,HCV,1a,100.0
FJ831411,HCV,1a,100.0
FJ831415,HCV,1b,100.0
FJ831413,HCV,1b,100.0
FJ831382,HCV,1a,100.0
FJ831402,HCV,1b,100.0
FJ831426,HCV,1a,100.0
FJ831414,HCV,1a,99.0
FJ831427,HCV,1a,100.0
FJ831436,HCV,1a,100.0
FJ831437,HCV,1a,100.0
FJ831439,HCV,1a,100.0
FJ831425,HCV,1b,100.0
FJ831335,HCV,1b,100.0
FJ831359,HCV,1a,100.0
FJ831363,HCV,1a,100.0
FJ831360,HCV,1a,100.0
FJ830946,HCV,1a,100.0
FJ830952,HCV,1a,100.0
FJ830950,HCV,1a,100.0
FJ830948,HCV,1a,100.0
FJ830953,HCV,1a,100.0
FJ830949,HCV,1a,100.0
FJ830945,HCV,1a,100.0
FJ830958,HCV,1a,100.0
FJ830955,HCV,1b,100.0
FJ830959,HCV,1a,100.0
FJ830957,HCV,1a,100.0
FJ830956,HCV,1a,100.0
FJ830954,HCV,1b,100.0
FJ830961,HCV,1a,100.0
FJ830963,HCV,1b,100.0
FJ830962,HCV,1b,100.0
FJ830967,HCV,1a,100.0
FJ830970,HCV,1a,100.0
FJ830966,HCV,1a,100.0
FJ830965,HCV,1a,100.0
FJ830975,HCV,1a,100.0
FJ830978,HCV,1a,100.0
FJ830977,HCV,1a,100.0
FJ830976,HCV,1a,100.0
FJ830968,HCV,1a,100.0
FJ830979,HCV,1a,100.0
FJ830960,HCV,1a,100.0
FJ830982,HCV,1b,100.0
FJ830964,HCV,1a,100.0
FJ830984,HCV,1a,100.0
FJ830981,HCV,1a,100.0
FJ830992,HCV,1b,100.0
FJ830985,HCV,1a,100.0
FJ830994,HCV,1b,100.0
FJ830996,HCV,1b,100.0
FJ830999,HCV,1a,100.0
FJ831004,HCV,1b,100.0
FJ831007,HCV,1b,100.0
FJ831006,HCV,1b,100.0
FJ831008,HCV,1b,100.0
FJ831014,HCV,1a,100.0
FJ831003,HCV,1a,100.0
FJ830990,HCV,1b,100.0
FJ831018,HCV,1b,100.0
FJ831017,HCV,1a,100.0
FJ831010,HCV,1a,100.0
FJ831019,HCV,1b,100.0
FJ831015,HCV,1a,100.0
FJ831027,HCV,1b,100.0
FJ831026,HCV,1b,100.0
FJ831022,HCV,1b,100.0
FJ831029,HCV,1b,100.0
FJ831016,HCV,1a,100.0
FJ831005,HCV,1b,100.0
FJ831031,HCV,1b,100.0
FJ831037,HCV,1a,100.0
FJ831030,HCV,1b,100.0
FJ831032,HCV,1b,100.0
FJ831040,HCV,1b,100.0
FJ831041,HCV,1b,100.0
FJ831024,HCV,1a,100.0
FJ831039,HCV,1a,100.0
FJ831046,HCV,1a,100.0
FJ831045,HCV,1a,100.0
FJ831025,HCV,1a,100.0
FJ831052,HCV,1a,100.0
FJ831053,HCV,1a,100.0
FJ831057,HCV,1b,100.0
FJ831054,HCV,1b,100.0
FJ831060,HCV,1a,100.0
FJ831051,HCV,1b,100.0
FJ831061,HCV,1a,100.0
FJ831067,HCV,1b,100.0
FJ831065,HCV,1b,100.0
FJ831066,HCV,1b,100.0
FJ831056,HCV,1b,100.0
FJ831069,HCV,1b,100.0
FJ831042,HCV,1b,100.0
FJ831074,HCV,1b,100.0
FJ831076,HCV,1a,100.0
FJ831070,HCV,1b,100.0
FJ831083,HCV,1a,100.0
FJ831082,HCV,1a,100.0
FJ831085,HCV,1b,100.0
FJ831084,HCV,1b,100.0
FJ831078,HCV,1a,100.0
FJ831071,HCV,1b,100.0
FJ831081,HCV,1a,100.0
FJ831086,HCV,1a,100.0
FJ831079,HCV,1a,100.0
FJ831092,HCV,1a,100.0
FJ831094,HCV,1a,100.0
FJ831088,HCV,1b,100.0
FJ831075,HCV,1b,100.0
FJ831080,HCV,1a,100.0
FJ831097,HCV,1b,100.0
FJ831098,HCV,1a,100.0
FJ831099,HCV,1a,100.0
FJ831068,HCV,1b,100.0
FJ831064,HCV,1b,100.0
FJ831105,HCV,1a,100.0
FJ831107,HCV,1b,100.0
FJ831101,HCV,1a,100.0
FJ831108,HCV,1b,100.0
FJ831109,HCV,1b,100.0
FJ831110,HCV,1a,100.0
FJ831104,HCV,1a,100.0
FJ831100,HCV,1a,100.0
FJ831111,HCV,1a,100.0
FJ831113,HCV,1a,100.0
FJ831114,HCV,1b,100.0
FJ831106,HCV,1b,100.0
FJ831122,HCV,1a,100.0
FJ831103,HCV,1a,100.0
FJ831116,HCV,1a,100.0
FJ831123,HCV,1a,100.0
FJ831120,HCV,1a,100.0
FJ831119,HCV,1a,100.0
FJ831124,HCV,1a,100.0
FJ831126,HCV,1a,100.0
FJ831115,HCV,1b,100.0
FJ831121,HCV,1a,100.0
FJ831135,HCV,1b,100.0
FJ831112,HCV,1a,100.0
FJ831132,HCV,1a,100.0
FJ831134,HCV,1b,100.0
FJ831136,HCV,1a,100.0
FJ831133,HCV,1a,100.0
FJ831130,HCV,1b,100.0
FJ831138,HCV,1a,100.0
FJ831137,HCV,1a,100.0
FJ831125,HCV,1a,100.0
FJ831127,HCV,1a,100.0
FJ831144,HCV,1a,100.0
FJ831146,HCV,1a,100.0
FJ831102,HCV,1a,100.0
FJ831149,HCV,1b,100.0
FJ831150,HCV,1a,100.0
FJ831151,HCV,1a,100.0
FJ831072,HCV,1b,100.0
FJ831153,HCV,1b,100.0
FJ831091,HCV,1a,100.0
FJ831163,HCV,1a,100.0
FJ831159,HCV,1a,100.0
FJ831162,HCV,1a,100.0
FJ831164,HCV,1a,100.0
FJ831165,HCV,1a,100.0
FJ831158,HCV,1a,100.0
FJ831157,HCV,1a,100.0
FJ831156,HCV,1a,100.0
FJ831170,HCV,1a,100.0
FJ831167,HCV,1a,100.0
FJ831128,HCV,1a,100.0
FJ831176,HCV,1a,100.0
FJ831171,HCV,1a,100.0
FJ831178,HCV,1a,100.0
FJ831179,HCV,1a,100.0
FJ831140,HCV,1a,100.0
FJ831172,HCV,1a,100.0
FJ831188,HCV,1b,100.0
FJ831174,HCV,1a,100.0
FJ831180,HCV,1a,100.0
FJ831191,HCV,1a,100.0
FJ831190,HCV,1a,100.0
FJ831185,HCV,1a,100.0
FJ831182,HCV,1b,100.0
FJ831183,HCV,1b,100.0
FJ831186,HCV,1a,100.0
FJ831198,HCV,1a,100.0
FJ831196,HCV,1b,100.0
FJ831194,HCV,1a,100.0
FJ831197,HCV,1b,100.0
FJ831200,HCV,1a,100.0
FJ831201,HCV,1a,100.0
FJ831203,HCV,1a,100.0
FJ831202,HCV,1a,100.0
FJ831187,HCV,1a,100.0
FJ831210,HCV,1b,100.0
FJ831211,HCV,1b,100.0
