name,virus,subtype,bootstrap support
HQ229354,HCV,3a,100
HQ229355,HCV,3a,100
HQ229357,HCV,3b,100
HQ229323,HCV,3b,100
HQ229361,HCV,6n,100
HQ229358,HCV,1a,100
HQ229334,HCV,1a,100
HQ229363,HCV,3a,100
HQ229376,HCV,1a,100
HQ229365,HCV,1a,100
HQ229378,HCV,3a,100
HQ229327,HCV,1b,100
HQ229362,HCV,3a,100
HQ229377,HCV,1a,100
HQ229360,HCV,3a,100
HQ229450,HCV,6n,100
HQ229491,HCV,3b,100
HQ229542,HCV,1a,100
HQ229568,HCV,1b,100
HQ229569,HCV,1a,100
HQ229566,HCV,1a,100
HQ229582,HCV,3b,100
HQ229557,HCV,3a,100
HQ229585,HCV,3a,100
HQ229584,HCV,3a,100
HQ229580,HCV,3a,100
HQ229588,HCV,3a,100
HQ229578,HCV,1b,100
HQ229591,HCV,3b,100
HQ229593,HCV,3a,100
HQ229602,HCV,3a,100
HQ229573,HCV,1a,100
MG581923,HCV,1a,100
MG581926,HCV,3a,100
MG581925,HCV,3a,100
KC408466,HCV,6f,100
MG581929,HCV,3a,100
MN729336,HCV,1b,100
HQ229603,HCV,3a,100
MG581927,HCV,3a,100
MN729337,HCV,3a,100
HQ229595,HCV,3a,100
MN729347,HCV,3a,100
MF372705,HCV,3a,100
MF372706,HCV,3a,100
MF372704,HCV,1b,100
MF372708,HCV,1a,100
MF372710,HCV,1a,100
MF372711,HCV,3a,100
MG581922,HCV,1a,100
MN729339,HCV,1a,100
PQ758689,HCV,3a,100
PQ758692,HCV,1a,100
MN729349,HCV,3a,100
PQ758693,HCV,1a,100
PQ758694,HCV,1b,100
MN729346,HCV,1a,100
FJ807058,HCV,4a,100
PQ758695,HCV,3a,100
FJ807060,HCV,4k,100
MN729343,HCV,3a,100
FJ807065,HCV,4a,100
FJ807080,HCV,4a,100
FJ807064,HCV,4a,100
MF372709,HCV,1b,100
FJ807083,HCV,4a,100
FJ807100,HCV,4d,100
FJ807098,HCV,4d,100
FJ807076,HCV,4a,100
FJ807062,HCV,4a,100
FJ807111,HCV,4d,100
FJ807084,HCV,4n,100
FJ807117,HCV,4d,100
FJ807104,HCV,4a,100
FJ807122,HCV,4d,100
FJ807120,HCV,4d,100
FJ807091,HCV,4a,100
FJ807124,HCV,4d,100
FJ807142,HCV,4d,100
FJ807139,HCV,4d,100
FJ807112,HCV,4d,100
FJ807123,HCV,4d,100
FJ807126,HCV,4a,100
FJ807144,HCV,4d,100
FJ807147,HCV,4d,100
HQ229601,HCV,3a,100
MN729338,HCV,3a,100
MN729340,HCV,3a,100
MN729341,HCV,1a,100
MN729342,HCV,1a,100
MN729344,HCV,3a,100
MN729345,HCV,3a,100
HQ229600,HCV,3a,100
MF372703,HCV,3a,100
FJ807051,HCV,4k,100
FJ807049,HCV,4a,100
FJ807053,HCV,4d,100
MG581928,HCV,3a,100
PQ758691,HCV,3a,100
FJ807069,HCV,4a,100
FJ807070,HCV,4a,100
FJ807077,HCV,4r,100
FJ807073,HCV,4a,53
MF372707,HCV,1a,100
FJ807071,HCV,4a,100
FJ807074,HCV,4d,100
FJ807075,HCV,4a,100
FJ807082,HCV,4a,100
FJ807079,HCV,4a,100
FJ807092,HCV,4a,100
FJ807096,HCV,4a,100
FJ807056,HCV,4a,100
FJ807078,HCV,4a,100
FJ807095,HCV,4a,100
FJ807136,HCV,4d,100
FJ807116,HCV,4d,100
FJ807135,HCV,4d,100
FJ807118,HCV,4d,100
FJ807127,HCV,4a,100
FJ807152,HCV,4k,100
FJ807146,HCV,4d,100
FJ807134,HCV,4d,100
FJ807108,HCV,4d,100
FJ807141,HCV,4d,100
FJ807161,HCV,4d,100
FJ807154,HCV,4d,100
FJ807165,HCV,4d,100
FJ807167,HCV,4d,100
FJ807168,HCV,4d,100
FJ807164,HCV,4d,100
MK135302,HCV,1a,100
MK135368,HCV,"unassigned_1, 1b-1a",NA
MK135331,HCV,1a,100
MK135361,HCV,1b,100
MK135365,HCV,1b,100
MK135367,HCV,1b,100
MK135363,HCV,1b,100
FJ807153,HCV,4d,100
FJ807160,HCV,4d,100
MK135303,HCV,1a,100
MK135305,HCV,1a,100
MK135309,HCV,1a,100
FJ807158,HCV,4d,100
MK135306,HCV,1a,100
MK135348,HCV,1a,100
MK135357,HCV,"unassigned_1, 1b-1a",NA
MK135353,HCV,1a,100
MK135356,HCV,1a,100
MK135359,HCV,1b,100
MK135344,HCV,1a,100
MK135377,HCV,1b,100
MK135380,HCV,"unassigned_1, 1b-1a",NA
MK135376,HCV,1b,100
MK135386,HCV,"unassigned_1, 1b-1a",NA
MK135339,HCV,1a,100
MK135379,HCV,1b,100
MK135389,HCV,1b,100
MK135384,HCV,1b,100
MK135406,HCV,1b,100
MK135407,HCV,1b,100
MK135400,HCV,1b,100
MK135410,HCV,"unassigned_1, 1b-1a",NA
MK135374,HCV,1b,100
MK135404,HCV,1b,100
MK135414,HCV,3a,100
MK135391,HCV,1b,100
MK135416,HCV,3a,100
MK135413,HCV,1b,100
MK135387,HCV,1b,100
MK135392,HCV,1b,100
MK135371,HCV,1b,100
MK135354,HCV,1a,100
MK135399,HCV,"unassigned_1, 1b-1a",NA
MK135395,HCV,1b,100
PX468934,HCV,1a,100
PX468937,HCV,1a,100
PX468943,HCV,1b,100
PX468939,HCV,1a,100
PX468946,HCV,1b,100
PX468949,HCV,3a,100
MT502212,HCV,3a,100
MT502217,HCV,3a,100
PX468951,HCV,3a,100
MT502206,HCV,3a,100
PX468947,HCV,1b,100
MT502211,HCV,3a,100
MK135398,HCV,1b,100
PX468954,HCV,3a,100
MT502220,HCV,3a,100
MT502231,HCV,3a,100
MK135430,HCV,3a,100
MK135428,HCV,3a,100
MT502216,HCV,3a,100
MH614251,HCV,1a,100
MK135420,HCV,3a,100
MT502240,HCV,3a,100
MT502243,HCV,3a,100
AB488511,HCV,1b,100
AB488515,HCV,1b,100
AB488512,HCV,1b,100
MK135429,HCV,3a,100
MK135423,HCV,3a,100
MT502219,HCV,3a,100
MT502218,HCV,3a,100
KU362482,HCV,1a,100
KU362488,HCV,1a,100
KU362496,HCV,1a,100
AB461377,HCV,1b,100
AY321566,HCV,1b,100
MT502214,HCV,3a,100
AB461384,HCV,1b,100
KU362530,HCV,1b,100
KU362537,HCV,1b,100
KU362544,HCV,1b,100
KT921378,HCV,3a,100
KU362551,HCV,1b,100
KT921391,HCV,6n,100
KT921394,HCV,1b,100
KT921392,HCV,1b,100
KT921395,HCV,1a,100
KT921393,HCV,1b,100
AY321574,HCV,1b,100
KU362463,HCV,1a,100
KU362467,HCV,1a,100
KU362476,HCV,1a,100
OM287935,HCV,6w,100
KU362543,HCV,1b,100
KR071883,HCV,1a,100
OM287931,HCV,6w,100
OM287936,HCV,6w,100
KR071884,HCV,1a,100
KR071888,HCV,1a,100
KR071887,HCV,1a,100
KR071892,HCV,1a,100
KR071902,HCV,1a,100
KR071897,HCV,1a,100
KR071889,HCV,1a,100
KR071924,HCV,1a,100
KR071910,HCV,1a,100
KR071890,HCV,1a,100
KR071914,HCV,1a,100
KR071930,HCV,1a,100
KR071931,HCV,1a,100
KR071933,HCV,1a,100
KR071934,HCV,1a,100
OM287933,HCV,6w,100
KR071913,HCV,1a,100
KR071932,HCV,1a,100
KR071942,HCV,1a,100
KR071939,HCV,1a,100
KR071925,HCV,1a,100
KR071926,HCV,1a,100
KR071923,HCV,1a,100
KR071941,HCV,1a,100
KR071946,HCV,1a,100
KR071915,HCV,1a,100
KR071929,HCV,1a,100
KR071955,HCV,1a,100
KR071951,HCV,1a,100
KR071928,HCV,1a,100
KR071953,HCV,1a,100
KR071949,HCV,1a,100
KR071936,HCV,1a,100
KR071938,HCV,1a,100
KR071954,HCV,1a,100
KR071945,HCV,1a,100
KR071972,HCV,1a,100
KR071978,HCV,1a,100
KR071969,HCV,1a,100
KR072004,HCV,1a,100
KR072006,HCV,1a,100
KR072007,HCV,3a,100
KR071937,HCV,1a,100
KR071944,HCV,1a,100
KR071943,HCV,1a,100
KR071940,HCV,1a,100
KR071904,HCV,1a,100
KR071935,HCV,1a,100
KR071988,HCV,1a,100
KR071996,HCV,1a,100
KR071998,HCV,1a,100
KR071999,HCV,1a,100
KR071993,HCV,1a,100
KR072000,HCV,1a,100
KR072002,HCV,1a,100
KR071973,HCV,1a,100
HQ229503,HCV,3a,100
KR072016,HCV,3a,100
KR071991,HCV,1a,100
KR072010,HCV,3a,100
KR072022,HCV,3a,100
HQ229412,HCV,3a,100
HQ229395,HCV,3a,100
HQ229415,HCV,1a,100
HQ229420,HCV,1b,100
HQ229388,HCV,3a,100
HQ229460,HCV,3a,100
HQ229389,HCV,3a,100
HQ229443,HCV,2a,100
HQ229458,HCV,3a,100
HQ229459,HCV,1b,100
HQ229524,HCV,3a,100
HQ229504,HCV,1a,100
HQ229531,HCV,1a,100
HQ229532,HCV,1a,100
KR072026,HCV,3a,100
KR072023,HCV,3a,100
HQ229341,HCV,1a,100
HQ229392,HCV,1a,100
HQ229391,HCV,3a,100
HQ229394,HCV,1b,100
HQ229374,HCV,1b,100
HQ229435,HCV,3a,100
HQ229437,HCV,3a,100
HQ229440,HCV,1b,100
HQ229441,HCV,1b,100
HQ229418,HCV,3a,100
HQ229439,HCV,1a,100
HQ229434,HCV,3b,100
HQ229442,HCV,1b,100
HQ229444,HCV,3a,100
HQ229461,HCV,1b,100
HQ229479,HCV,1a,100
HQ229480,HCV,3a,100
HQ229465,HCV,3a,100
HQ229419,HCV,1a,100
HQ229485,HCV,3a,100
HQ229484,HCV,1a,100
HQ229488,HCV,3a,100
HQ229501,HCV,1a,100
HQ229502,HCV,1b,100
HQ229472,HCV,3a,100
HQ229347,HCV,1a,100
HQ229346,HCV,1b,100
HQ229349,HCV,1a,100
HQ229350,HCV,1a,100
HQ229364,HCV,3a,100
HQ229385,HCV,1b,100
HQ229380,HCV,1a,100
HQ229379,HCV,1b,100
HQ229383,HCV,3a,100
HQ229381,HCV,3a,100
HQ229509,HCV,3b,100
HQ229507,HCV,3a,100
KR072015,HCV,3a,100
HQ229359,HCV,3a,100
HQ229400,HCV,1a,100
HQ229403,HCV,3a,100
HQ229406,HCV,3a,100
HQ229404,HCV,1b,100
HQ229399,HCV,1b,100
FJ807101,HCV,4a,100
FJ807105,HCV,4o,100
FJ807093,HCV,4a,100
HQ229407,HCV,3a,100
HQ229382,HCV,3a,100
HQ229384,HCV,3b,100
HQ229402,HCV,3b,100
FJ807102,HCV,4d,100
FJ807099,HCV,4d,100
KR072017,HCV,3a,100
FJ807086,HCV,4a,100
HQ229410,HCV,1b,100
FJ807106,HCV,4a,100
FJ807107,HCV,4d,100
HQ229423,HCV,3b,100
HQ229424,HCV,1a,100
HQ229428,HCV,3a,100
HQ229405,HCV,3a,100
HQ229446,HCV,6i,100
FJ807110,HCV,4a,100
FJ807115,HCV,4d,100
FJ807114,HCV,4d,100
FJ807109,HCV,4d,100
FJ807103,HCV,4d,100
FJ807119,HCV,4d,100
FJ807072,HCV,4a,100
HQ229447,HCV,3a,100
HQ229425,HCV,2a,100
HQ229409,HCV,1a,100
HQ229432,HCV,3b,100
HQ229452,HCV,3a,100
HQ229408,HCV,3b,100
HQ229474,HCV,3a,100
HQ229471,HCV,3a,100
HQ229477,HCV,1b,100
HQ229451,HCV,1b,100
HQ229429,HCV,3a,100
HQ229490,HCV,1b,100
HQ229430,HCV,1a,100
HQ229492,HCV,1b,100
HQ229489,HCV,3a,100
HQ229475,HCV,1b,100
HQ229494,HCV,3a,100
HQ229473,HCV,3a,100
HQ229478,HCV,3a,100
HQ229468,HCV,3a,100
HQ229493,HCV,3b,100
HQ229515,HCV,3a,100
HQ229513,HCV,3a,100
HQ229511,HCV,3a,100
HQ229517,HCV,1a,100
HQ229497,HCV,3a,100
HQ229512,HCV,3a,100
HQ229520,HCV,1b,100
HQ229533,HCV,1a,100
HQ229535,HCV,1a,100
HQ229534,HCV,1a,100
HQ229536,HCV,1b,100
HQ229540,HCV,3a,100
HQ229538,HCV,1a,100
HQ229541,HCV,1b,100
HQ229556,HCV,1a,100
HQ229558,HCV,1a,100
HQ229560,HCV,3a,100
FJ807125,HCV,4d,100
FJ807121,HCV,4d,100
FJ807129,HCV,4d,100
FJ807128,HCV,4d,100
FJ807130,HCV,4d,100
FJ807113,HCV,4d,100
FJ807133,HCV,4d,100
FJ807137,HCV,4d,100
FJ807131,HCV,4d,100
FJ807138,HCV,4d,100
FJ807132,HCV,4a,100
FJ807140,HCV,4d,100
FJ807150,HCV,4a,100
FJ807149,HCV,4a,100
FJ807145,HCV,4a,100
FJ807148,HCV,4d,100
FJ807157,HCV,4d,100
FJ807156,HCV,4d,100
FJ807155,HCV,4d,100
FJ807151,HCV,4a,100
FJ807159,HCV,4d,100
MK135311,HCV,1a,100
MK135317,HCV,1a,100
MK135319,HCV,1a,100
MK135326,HCV,1a,100
MK135324,HCV,1a,100
MK135327,HCV,1a,100
MK135332,HCV,1a,100
MK135307,HCV,1a,100
MK135335,HCV,1a,100
MK135337,HCV,1a,100
MK135340,HCV,1a,100
MK135328,HCV,1a,100
MK135345,HCV,1a,100
MK135350,HCV,1a,100
AB461373,HCV,1b,100
KU362502,HCV,1b,100
KU362513,HCV,1b,100
KU362519,HCV,1b,100
KU362523,HCV,1b,100
HQ229564,HCV,3a,100
HQ229563,HCV,3a,100
HQ229562,HCV,3a,100
HQ229561,HCV,3a,100
HQ229539,HCV,3a,100
HQ229565,HCV,1a,100
HQ229571,HCV,1a,100
HQ229570,HCV,1a,100
HQ229574,HCV,3b,100
HQ229575,HCV,1b,100
HQ229559,HCV,3a,100
HQ229572,HCV,1a,100
HQ229579,HCV,1a,100
HQ229581,HCV,3a,100
HQ229567,HCV,1a,100
HQ229576,HCV,1a,100
HQ229594,HCV,3a,100
HQ229589,HCV,3a,100
HQ229596,HCV,3a,100
HQ229577,HCV,1a,100
HQ229597,HCV,3a,100
HQ229586,HCV,3a,100
HQ229598,HCV,3a,100
HQ229583,HCV,3a,100
HQ229599,HCV,3a,100
KC408454,HCV,6f,100
KC408455,HCV,6f,100
HQ229590,HCV,3a,100
KC408456,HCV,6f,100
HQ229587,HCV,3a,100
KC408452,HCV,6f,100
KC408458,HCV,6f,100
KC408457,HCV,6f,100
KC408459,HCV,6f,100
KC408461,HCV,6f,100
KC408463,HCV,6f,100
KC408465,HCV,6f,100
KC408464,HCV,6f,100
KC408467,HCV,6f,100
KC408462,HCV,6f,100
KC408460,HCV,6f,100
KC408453,HCV,6f,100
MG581920,HCV,1a,100
MG581921,HCV,1a,100
HQ229592,HCV,3a,100
MG581919,HCV,1a,100
MG581924,HCV,3a,100
MN729348,HCV,1a,100
PQ758688,HCV,1a,100
MF372712,HCV,1a,100
PQ758690,HCV,1a,100
FJ807048,HCV,4d,100
FJ807050,HCV,4a,100
FJ807047,HCV,4a,100
FJ807054,HCV,1g,84
FJ807055,HCV,4a,100
FJ807059,HCV,4a,100
FJ807061,HCV,4d,100
FJ807057,HCV,4a,100
FJ807066,HCV,4a,100
FJ807052,HCV,1b,100
FJ807063,HCV,4d,100
FJ807068,HCV,4d,100
FJ807067,HCV,4a,100
FJ807081,HCV,4d,100
FJ807085,HCV,4d,100
FJ807088,HCV,4a,100
FJ807087,HCV,4r,100
FJ807089,HCV,4a,100
FJ807090,HCV,4a,100
FJ807094,HCV,4r,100
FJ807097,HCV,4a,100
KR071893,HCV,1a,100
OM287932,HCV,6w,100
KR071896,HCV,1a,100
KR071895,HCV,1a,100
KR071898,HCV,1a,100
OM287937,HCV,6w,100
KR071901,HCV,1a,100
KR071900,HCV,1a,100
KR071903,HCV,1a,100
KR071894,HCV,1a,100
KR071906,HCV,1a,100
KR071905,HCV,1a,100
KR071891,HCV,1a,100
KR071909,HCV,1a,100
KR071899,HCV,1a,100
KR071911,HCV,1a,100
KR071912,HCV,1a,100
KR071907,HCV,1a,100
OM287934,HCV,6w,100
KR071918,HCV,1a,100
KR071917,HCV,1a,100
KR071919,HCV,1a,100
KR071916,HCV,1a,100
KR071921,HCV,1a,100
KR071920,HCV,1a,100
KR071908,HCV,1a,100
KR071956,HCV,1a,100
KR071927,HCV,1a,100
KR071950,HCV,1a,100
KR071957,HCV,1a,100
KR071948,HCV,1a,100
KR071959,HCV,1a,100
KR071922,HCV,1a,100
KR071960,HCV,1a,100
KR071961,HCV,1a,100
KR071966,HCV,1a,100
KR071965,HCV,1a,100
KR071962,HCV,1a,100
KR071964,HCV,1a,100
KR071970,HCV,1a,100
KR071971,HCV,1a,100
KR071967,HCV,1a,100
KR071975,HCV,1a,100
KR071968,HCV,1a,100
KR071963,HCV,1a,100
KR071947,HCV,1a,100
KR071952,HCV,1a,100
KR071977,HCV,1a,100
KR071982,HCV,1a,100
KR071983,HCV,1a,100
KR071984,HCV,1a,100
KR071974,HCV,1a,100
KR071986,HCV,1a,100
KR071989,HCV,1a,100
KR071976,HCV,1a,100
KR071981,HCV,1a,100
KR071985,HCV,1a,100
KR071958,HCV,1a,100
KR071990,HCV,1a,100
KR071980,HCV,1a,100
KR071992,HCV,1a,100
KR071987,HCV,1a,100
KR072001,HCV,1a,100
KR072003,HCV,1a,100
KR071995,HCV,1a,100
KR072011,HCV,3a,100
KR072008,HCV,3a,100
KR072005,HCV,1a,100
KR072013,HCV,3a,100
KR072019,HCV,3a,100
KR071994,HCV,1a,100
KR072021,HCV,3a,100
KR072009,HCV,3a,100
KR072012,HCV,3a,100
KR072018,HCV,3a,100
KR071997,HCV,1a,100
KR071979,HCV,1a,100
KR072024,HCV,3a,100
KR072020,HCV,3a,100
KR072031,HCV,3a,100
KR072036,HCV,3a,100
KR072014,HCV,3a,100
KR072033,HCV,3a,100
KR072025,HCV,3a,100
KR072029,HCV,3a,100
KR072032,HCV,3a,100
HQ229366,HCV,3a,100
HQ229369,HCV,1a,100
KR072034,HCV,3a,100
HQ229368,HCV,3a,100
HQ229371,HCV,1a,100
HQ229370,HCV,3a,100
HQ229372,HCV,1b,100
HQ229340,HCV,3a,100
HQ229390,HCV,3a,100
KR072027,HCV,3a,100
HQ229393,HCV,1b,100
HQ229398,HCV,1a,100
HQ229411,HCV,1a,100
HQ229375,HCV,3a,100
HQ229397,HCV,1b,100
HQ229413,HCV,1b,100
HQ229414,HCV,1b,100
