name,virus,subtype,bootstrap support
KU180713,HCV,4a,100
KU180717,HCV,1a,100
KU180709,HCV,1b,100
KU180716,HCV,1b,100
KU180721,HCV,3a,100
FN553069,HCV,5a,100
FN553070,HCV,5a,100
FN553071,HCV,5a,100
FN553072,HCV,5a,100
FN553073,HCV,5a,100
FN553074,HCV,5a,100
FN553075,HCV,5a,100
FN553077,HCV,5a,100
FN553076,HCV,5a,100
FN553078,HCV,5a,100
FN553081,HCV,5a,100
FN553080,HCV,5a,100
FN553082,HCV,5a,100
FN553083,HCV,5a,100
FN553086,HCV,5a,100
FN553085,HCV,5a,100
FN553084,HCV,5a,100
FN553087,HCV,5a,100
FN553088,HCV,5a,100
FN553097,HCV,5a,100
FN553095,HCV,5a,100
FN553096,HCV,5a,100
FN553092,HCV,5a,100
FN553099,HCV,5a,100
FN553098,HCV,5a,100
FN553093,HCV,5a,100
FN553100,HCV,5a,100
FN553094,HCV,5a,100
FN553101,HCV,5a,100
FN553113,HCV,5a,100
FN553116,HCV,5a,100
FN553117,HCV,5a,100
FN553119,HCV,5a,100
FN553118,HCV,5a,100
FN553120,HCV,5a,100
FN553123,HCV,5a,100
FN553122,HCV,5a,100
FN553114,HCV,5a,100
FN553121,HCV,5a,100
FN553125,HCV,5a,100
FN553124,HCV,5a,100
FN553127,HCV,5a,100
FN553128,HCV,5a,100
FN553129,HCV,5a,100
FN553133,HCV,5a,100
FN553131,HCV,5a,100
FN553134,HCV,5a,100
FN553130,HCV,5a,100
FN553132,HCV,5a,100
FN553147,HCV,5a,100
FN553151,HCV,5a,100
FN553150,HCV,5a,100
FN553149,HCV,5a,100
FN553153,HCV,5a,100
FN553152,HCV,5a,100
FN553155,HCV,5a,100
FN553148,HCV,5a,100
FN553156,HCV,5a,100
FN553154,HCV,5a,100
FN553161,HCV,5a,100
FN553160,HCV,5a,100
FN553158,HCV,5a,100
FN553162,HCV,5a,100
FN553163,HCV,5a,100
FN553165,HCV,5a,100
FN553164,HCV,5a,100
FN553166,HCV,5a,100
FN553159,HCV,5a,100
FN553167,HCV,5a,100
FN553180,HCV,5a,100
FN553182,HCV,5a,100
FN553179,HCV,5a,100
FN553185,HCV,5a,100
FN553184,HCV,5a,100
FN553183,HCV,5a,100
FN553187,HCV,5a,100
FN553188,HCV,5a,100
FN553186,HCV,5a,100
FN553189,HCV,5a,100
FN553205,HCV,5a,100
FN553201,HCV,5a,100
FN553204,HCV,5a,100
FN553203,HCV,5a,100
FN553208,HCV,5a,100
FN553209,HCV,5a,100
FN553207,HCV,5a,100
FN553211,HCV,5a,100
FN553210,HCV,5a,100
FN553206,HCV,5a,100
FN553225,HCV,5a,100
FN553228,HCV,5a,100
FN553224,HCV,5a,100
FN553226,HCV,5a,100
FN553227,HCV,5a,100
FN553231,HCV,5a,100
FN553229,HCV,5a,100
FN553232,HCV,5a,100
FN553230,HCV,5a,100
FN553233,HCV,5a,100
FN553237,HCV,5a,100
FN553242,HCV,5a,100
FN553243,HCV,5a,100
FN553239,HCV,5a,100
FN553240,HCV,5a,100
FN553244,HCV,5a,100
FN553238,HCV,5a,100
FN553241,HCV,5a,100
FN553264,HCV,5a,100
FN553267,HCV,5a,100
FN553266,HCV,5a,100
FN553268,HCV,5a,100
FN553263,HCV,5a,100
FN553262,HCV,5a,100
FN553265,HCV,5a,100
KX159104,HCV,1a,100
KX159106,HCV,1a,100
KX159105,HCV,1a,100
KX159107,HCV,1a,100
KX159110,HCV,1a,100
KX159114,HCV,1a,100
KX159113,HCV,1a,100
KX159111,HCV,1a,100
KX159117,HCV,1a,100
KX159116,HCV,1a,100
KX159119,HCV,1a,100
KX159103,HCV,1a,100
KX159121,HCV,1a,100
KX159120,HCV,1a,100
KX159108,HCV,1a,100
KX159122,HCV,1a,100
KX159118,HCV,1a,100
KX159123,HCV,1a,100
KX159148,HCV,1b,100
KX159153,HCV,1b,100
KX159130,HCV,1b,100
KX159141,HCV,1b,100
KX159157,HCV,1b,100
KX159205,HCV,1b,100
KX159206,HCV,1b,100
KX159211,HCV,1b,100
KX159210,HCV,1b,100
KX159213,HCV,1b,100
KX159212,HCV,1b,100
KX159194,HCV,1b,100
KX159203,HCV,1b,100
KX159216,HCV,1b,100
KP057788,HCV,1a,100
KP057785,HCV,3a,100
KP057784,HCV,3a,100
KP057787,HCV,3a,100
KX159219,HCV,1b,100
KX159208,HCV,1b,100
KP057789,HCV,1a,100
KX159198,HCV,1b,100
EF406141,HCV,1a,100
EF406154,HCV,1b,100
EF406156,HCV,1b,100
EF406158,HCV,1b,100
EF406155,HCV,1b,100
EF406175,HCV,3a,100
EF406169,HCV,3a,100
EF406179,HCV,3a,100
DQ164723,HCV,5a,100
DQ164735,HCV,5a,100
DQ164746,HCV,5a,100
KF524241,HCV,1b,100
KF524253,HCV,1a,100
MK962408,HCV,4r,100
MK962409,HCV,4k,100
MK962418,HCV,4k,93
MK990304,HCV,2c,73
MK990307,HCV,2k,43
KX373283,HCV,1b,100
FN553168,HCV,5a,100
FN553181,HCV,5a,100
FN553191,HCV,5a,100
FN553202,HCV,5a,100
FN553213,HCV,5a,100
MN164854,HCV,"unassigned_1, 1a-1l",NA
MN164845,HCV,1a,100
MN164843,HCV,1l,100
MN164855,HCV,"unassigned_1, 1b-1a",NA
MN164862,HCV,"unassigned_1, 1a-1b",NA
MN164849,HCV,1a,100
MN164868,HCV,"unassigned_1, 1a-1b",NA
MN164852,HCV,1a,100
MN164870,HCV,"unassigned_1, 1l-1a-1b",NA
FN553068,HCV,5a,100
MN164874,HCV,"unassigned_1, 1b-1a",NA
MN164873,HCV,"unassigned_1, 1b-1a",NA
MN164856,HCV,1a,100
MN164876,HCV,"unassigned_1, 1b-1a",NA
MN164858,HCV,1a,100
MN164860,HCV,1l,100
MN164867,HCV,1a,100
MN164877,HCV,"unassigned_1, 1l-1a",NA
MN164866,HCV,1e,100
MN164872,HCV,1a,99
MN164864,HCV,1l,100
MN164869,HCV,1g,100
MN164875,HCV,1e,100
MN164863,HCV,1a,100
MN164871,HCV,1a,100
KX159087,HCV,1a,100
KX159133,HCV,1b,100
KX159139,HCV,1b,100
KX159137,HCV,1b,100
KX159136,HCV,1b,100
KX159134,HCV,1b,100
KX159126,HCV,1b,100
KX159140,HCV,1b,100
KX159138,HCV,1b,100
KX159143,HCV,1b,100
KX159144,HCV,1b,100
KX159155,HCV,1b,100
KX159158,HCV,1b,100
KX159167,HCV,3a,100
KX159165,HCV,3a,100
KX159161,HCV,3a,100
KX159160,HCV,3a,100
KX159163,HCV,3a,100
KX159168,HCV,3a,100
KX159169,HCV,3a,100
KX159166,HCV,3a,100
KX159172,HCV,3a,100
KX159170,HCV,3a,100
KX159156,HCV,1b,100
KX159171,HCV,3a,100
KX159162,HCV,3a,100
KX159159,HCV,1b,100
KX159183,HCV,4a,100
EU781762,HCV,1a,100
EU781761,HCV,1a,100
EU781757,HCV,1a,100
EU781765,HCV,1a,100
EU781764,HCV,1a,100
EU781766,HCV,1a,100
EU781763,HCV,1a,100
EU781767,HCV,1a,100
EU781770,HCV,1a,100
EU781768,HCV,1a,100
EU781772,HCV,1a,100
EU781773,HCV,1a,100
EU781769,HCV,1a,100
EU781774,HCV,1a,100
EU781778,HCV,1a,100
EU781780,HCV,1a,100
EU781771,HCV,1a,100
EU781779,HCV,1a,100
EU781776,HCV,1a,100
EU781781,HCV,1a,100
EU781782,HCV,1a,100
EU781785,HCV,1a,100
EU781775,HCV,1a,100
EU781783,HCV,1a,100
EU781777,HCV,1a,100
EU781784,HCV,1a,100
EU781789,HCV,1a,100
EU781788,HCV,1a,100
EU781786,HCV,1a,100
EU781791,HCV,1a,100
EU781793,HCV,1a,100
EU781794,HCV,1a,100
EU781790,HCV,1a,100
EU781792,HCV,1a,100
EU781787,HCV,1a,100
EU781798,HCV,1a,100
EU781801,HCV,1a,100
EU781795,HCV,1a,100
EU781796,HCV,1a,100
EU781797,HCV,1a,100
KU871284,HCV,4d,100
KU871282,HCV,5a,100
KU871281,HCV,5a,100
KU871286,HCV,4d,100
KU871285,HCV,4d,100
KU871288,HCV,4m,100
KU871293,HCV,4a,100
KU871292,HCV,4a,100
KU871295,HCV,3a,100
KU871291,HCV,4a,100
KU871287,HCV,4d,100
KU871290,HCV,4a,100
KU871289,HCV,4a,100
KU871304,HCV,"unassigned_1, 1a-3a",NA
KU871305,HCV,"unassigned_1, 1a-2b",NA
KU871294,HCV,3a,100
EF406133,HCV,1a,100
EF406136,HCV,1a,100
EF406138,HCV,1a,100
KU871301,HCV,1a,100
EF406139,HCV,1a,100
EF406137,HCV,1a,100
KU871299,HCV,3a,100
EF406140,HCV,1a,100
KU871302,HCV,1a,100
KU871300,HCV,1a,100
EF406143,HCV,1a,100
EF406145,HCV,1a,100
EF406146,HCV,1a,100
EF406142,HCV,1a,100
KU871296,HCV,3a,100
EF406148,HCV,1a,100
EF406149,HCV,1a,100
EF406144,HCV,1a,100
EF406151,HCV,1b,100
EF406150,HCV,1a,100
EF406157,HCV,1b,100
EF406160,HCV,1b,100
EF406162,HCV,1b,100
EF406161,HCV,1b,100
EF406159,HCV,1b,100
EF406163,HCV,1b,100
EF406174,HCV,3a,100
EF406178,HCV,3a,100
KU871308,HCV,1b,100
EF406177,HCV,3a,100
EF406180,HCV,3a,100
EF406181,HCV,3a,100
EF406184,HCV,3a,100
EF406183,HCV,3a,100
EF406187,HCV,3a,100
EF406188,HCV,3a,100
MN528419,HCV,1a,100
MN528420,HCV,1a,100
EF406176,HCV,3a,100
MN528421,HCV,1a,100
MN528422,HCV,1a,100
MN528424,HCV,1a,100
MN528425,HCV,1a,100
MN528423,HCV,1a,100
MN528426,HCV,1a,100
EF406182,HCV,3a,100
EF406185,HCV,3a,100
MN528435,HCV,1b,100
MN528442,HCV,1b,100
DQ164650,HCV,5a,100
DQ164666,HCV,5a,100
DQ164675,HCV,5a,100
DQ164680,HCV,5a,100
DQ164691,HCV,5a,100
DQ164698,HCV,5a,100
DQ164701,HCV,5a,100
DQ164681,HCV,5a,100
DQ164708,HCV,5a,100
PV184531,HCV,3a,100
PV184528,HCV,3a,100
PV184530,HCV,3a,100
PV184532,HCV,3a,100
PV184543,HCV,"unassigned_1, 1a-2b",NA
PV184537,HCV,1a,100
PV184534,HCV,3a,100
PV184533,HCV,3a,100
PV184538,HCV,3a,100
PV184526,HCV,3a,100
PV184536,HCV,3a,100
PV184535,HCV,3a,100
PV184527,HCV,3a,100
PV184539,HCV,3a,100
PV184541,HCV,1a,100
PV184544,HCV,1a,100
PV184542,HCV,3a,100
PV184547,HCV,3a,100
PV184548,HCV,3a,100
PV184551,HCV,3a,100
PV184553,HCV,1a,100
PV184540,HCV,1a,100
PV184554,HCV,1a,100
PV184552,HCV,1a,100
PV184546,HCV,3a,100
PV184545,HCV,1a,100
PV184550,HCV,1a,100
PV184562,HCV,"unassigned_1, 1a-2b",NA
PV184556,HCV,3a,100
PV184549,HCV,3a,100
PV184565,HCV,1a,100
PV184559,HCV,1a,100
PV184557,HCV,1a,100
PV184555,HCV,3a,100
PV184564,HCV,1a,100
PV184569,HCV,"unassigned_1, 1a-2b",NA
PV184558,HCV,"unassigned_1, 1a-2b",NA
PV184566,HCV,1a,100
PV184567,HCV,3a,100
KX373289,HCV,1b,100
KX373290,HCV,1b,100
KM587625,HCV,"unassigned_1, 4d-4a-4n-4g-1a-3h",NA
KM587623,HCV,"unassigned_1, 3i-3k",NA
KM587614,HCV,1a,100
KM587617,HCV,2b,100
KM587618,HCV,2b,100
KM587619,HCV,2c,100
KM587620,HCV,2c,100
KM587627,HCV,6a,100
AB677528,HCV,"unassigned_1, 1b-2b",NA
FN553089,HCV,5a,100
FN553090,HCV,5a,100
FN553103,HCV,5a,100
FN553104,HCV,5a,100
FN553105,HCV,5a,100
FN553106,HCV,5a,100
FN553107,HCV,5a,100
FN553109,HCV,5a,100
FN553111,HCV,5a,100
FN553110,HCV,5a,100
FN553108,HCV,5a,100
FN553112,HCV,5a,100
FN553137,HCV,5a,100
FN553136,HCV,5a,100
FN553138,HCV,5a,100
FN553139,HCV,5a,100
FN553142,HCV,5a,100
FN553144,HCV,5a,100
FN553143,HCV,5a,100
FN553145,HCV,5a,100
FN553140,HCV,5a,100
FN553141,HCV,5a,100
FN553170,HCV,5a,100
FN553172,HCV,5a,100
FN553173,HCV,5a,100
FN553169,HCV,5a,100
FN553174,HCV,5a,100
FN553178,HCV,5a,100
FN553177,HCV,5a,100
FN553175,HCV,5a,100
FN553176,HCV,5a,100
FN553171,HCV,5a,100
FN553193,HCV,5a,100
FN553195,HCV,5a,100
FN553192,HCV,5a,100
FN553196,HCV,5a,100
FN553194,HCV,5a,100
FN553197,HCV,5a,100
FN553198,HCV,5a,100
FN553199,HCV,5a,100
FN553200,HCV,5a,100
FN553190,HCV,5a,100
FN553214,HCV,5a,100
FN553218,HCV,5a,100
FN553215,HCV,5a,100
FN553220,HCV,5a,100
FN553221,HCV,5a,100
FN553219,HCV,5a,100
FN553216,HCV,5a,100
FN553222,HCV,5a,100
FN553212,HCV,5a,100
FN553217,HCV,5a,100
FN553235,HCV,5a,100
FN553234,HCV,5a,100
FN553236,HCV,5a,100
FN553245,HCV,5a,100
FN553246,HCV,5a,100
FN553249,HCV,5a,100
FN553247,HCV,5a,100
FN553248,HCV,5a,100
FN553251,HCV,5a,100
FN553253,HCV,5a,100
FN553255,HCV,5a,100
FN553256,HCV,5a,100
FN553259,HCV,5a,100
FN553254,HCV,5a,100
FN553257,HCV,5a,100
FN553258,HCV,5a,100
FN553261,HCV,5a,100
FN553250,HCV,5a,100
KX159085,HCV,1a,100
KX159084,HCV,1a,100
KX159088,HCV,1a,100
KX159091,HCV,1a,100
KX159089,HCV,1a,100
KX159093,HCV,1a,100
KX159090,HCV,1a,100
KX159092,HCV,1a,100
KX159094,HCV,1a,100
KX159096,HCV,1a,100
KX159097,HCV,1a,100
KX159095,HCV,1a,100
KX159100,HCV,1a,100
KX159101,HCV,1a,100
KX159102,HCV,1a,100
KX159098,HCV,1a,100
KX159086,HCV,1a,100
KX159099,HCV,1a,100
KX159124,HCV,1a,100
KX159131,HCV,1b,100
KX159127,HCV,1b,100
KX159128,HCV,1b,100
KX159129,HCV,1b,100
KX159115,HCV,1a,100
KX159135,HCV,1b,100
KX159132,HCV,1b,100
KX159142,HCV,1b,100
KX159147,HCV,1b,100
KX159146,HCV,1b,100
KX159150,HCV,1b,100
KX159145,HCV,1b,100
KX159154,HCV,1b,100
KX159149,HCV,1b,100
KX159152,HCV,1b,100
KX159125,HCV,1b,100
KX159151,HCV,1b,100
KX159177,HCV,4d,100
KX159180,HCV,4d,100
KX159178,HCV,4d,100
KX159176,HCV,4d,100
KX159184,HCV,4a,100
KX159188,HCV,4d,100
KX159189,HCV,4a,100
KX159191,HCV,1b,100
KX159174,HCV,4d,100
KX159197,HCV,1b,100
KX159192,HCV,1b,100
KX159201,HCV,1b,100
KX159202,HCV,1b,100
KX159200,HCV,1b,100
KX159164,HCV,3a,100
KX159195,HCV,1b,100
KX159182,HCV,4a,100
KX159204,HCV,1a,100
KX159190,HCV,1b,100
KX159209,HCV,1b,100
KX159199,HCV,1b,100
KX159207,HCV,1b,100
KX159218,HCV,1b,100
KX159222,HCV,1b,100
KX159220,HCV,1b,100
KX159221,HCV,1b,100
KX159223,HCV,1b,100
KX159214,HCV,1b,100
KX159215,HCV,1b,100
KX159224,HCV,1b,100
KX159217,HCV,1b,100
KP057778,HCV,3a,100
KP057792,HCV,1b,100
KP057779,HCV,3a,100
PV184503,HCV,3a,100
EU781800,HCV,1a,100
EU781799,HCV,1a,100
KU871278,HCV,2b,100
EU781804,HCV,1a,100
KU871277,HCV,2b,100
EU781803,HCV,1a,100
EU781802,HCV,1a,100
KU871276,HCV,2b,100
KU871280,HCV,5a,100
KU871279,HCV,5a,100
KU871283,HCV,4d,100
EF406152,HCV,1b,100
EF406147,HCV,1a,100
EF406153,HCV,1b,100
EF406164,HCV,1b,100
EF406165,HCV,1b,100
EF406167,HCV,1b,100
EF406166,HCV,1b,100
EF406168,HCV,1b,100
KU871298,HCV,3a,100
EF406171,HCV,3a,100
EF406170,HCV,3a,100
KU871310,HCV,6a,100
KU871303,HCV,1a,100
EF406186,HCV,3a,100
MN528427,HCV,1a,100
MN528431,HCV,1b,100
MN528430,HCV,1b,100
MN528432,HCV,1b,100
MN528428,HCV,1a,100
MN528433,HCV,1b,100
KU871307,HCV,1b,100
KU871297,HCV,3a,100
MN528434,HCV,1b,100
KF524189,HCV,1a,100
KF524188,HCV,1b,100
KF524199,HCV,1a,100
KF524200,HCV,1b,100
KF524210,HCV,1a,100
KF524221,HCV,1b,100
KF524224,HCV,1b,100
KF524231,HCV,1a,100
KF524219,HCV,1b,100
FN553079,HCV,5a,100
FN553091,HCV,5a,100
FN553102,HCV,5a,100
FN553115,HCV,5a,100
FN553126,HCV,5a,100
FN553135,HCV,5a,100
FN553146,HCV,5a,100
FN553157,HCV,5a,100
FN553223,HCV,5a,100
KU180723,HCV,2b,100
KU180722,HCV,3a,100
KU180719,HCV,1a,100
KU180715,HCV,4d,100
KM102762,HCV,"unassigned_1, 1a-2b",NA
KM102761,HCV,"unassigned_1, 1a-2b",NA
KM102764,HCV,"unassigned_1, 1b-2j-2a-2b",NA
KM102760,HCV,"unassigned_1, 1a-2b",NA
KM102763,HCV,"unassigned_1, 1a-2b",NA
KX373284,HCV,1b,100
KX373285,HCV,1b,100
KX373286,HCV,1b,100
KX373287,HCV,1b,100
KU180727,HCV,1a,100
KM102765,HCV,"unassigned_1, 1b-2k",NA
KM102767,HCV,"unassigned_1, 1b-2b",NA
KU180725,HCV,1b,100
KU180731,HCV,1b,100
KM102770,HCV,"unassigned_1, 1b-2k",NA
KU180730,HCV,2b,100
KM102766,HCV,"unassigned_1, 1b-2b",NA
KM102768,HCV,"unassigned_1, 1b-2a-2k",NA
KU180728,HCV,1b,100
KU180726,HCV,1a,100
KM102769,HCV,"unassigned_1, 1b-2a-2k",NA
KU180729,HCV,2b,100
KM587621,HCV,2j,100
KM587622,HCV,3a,100
AB677529,HCV,"unassigned_1, 1b-2b",NA
KM587626,HCV,5a,100
KM587615,HCV,1b,100
AB677527,HCV,"unassigned_1, 1b-2b",NA
KM587616,HCV,2a,100
AB677531,HCV,"unassigned_1, 1b-2b",NA
KM587628,HCV,6a,100
KM587624,HCV,4a,100
AB677532,HCV,"unassigned_1, 1b-2b",NA
AB677530,HCV,"unassigned_1, 1b-2b",NA
MN164848,HCV,"unassigned_1, 1a-1l",NA
KM587630,HCV,6j,100
AB677533,HCV,"unassigned_1, 1b-2b",NA
MN164850,HCV,"unassigned_1, 1a-1c",NA
MN164853,HCV,"unassigned_1, 1a-1b",NA
MN164851,HCV,"unassigned_1, 1b-1a",NA
KM587629,HCV,6e,100
FN553252,HCV,5a,100
FN553260,HCV,5a,100
KX159185,HCV,4a,100
KX159181,HCV,4a,100
KX159186,HCV,4a,100
KX159179,HCV,4d,100
KX159193,HCV,1b,100
KX159173,HCV,3a,100
KX159175,HCV,4d,100
KX159187,HCV,4a,100
KX159196,HCV,1b,100
KP057783,HCV,3a,100
KP057782,HCV,3a,100
KP057790,HCV,1a,100
KP057791,HCV,1a,100
KP057780,HCV,3a,100
KP057781,HCV,3a,100
KP057795,HCV,1b,100
KP057786,HCV,3a,100
KP057794,HCV,1b,100
KP057793,HCV,1b,100
PV184477,HCV,"unassigned_1, 3a-2b",NA
PV184474,HCV,"unassigned_1, 1a-3a",NA
PV184471,HCV,3a,100
PV184472,HCV,3a,100
PV184483,HCV,1a,100
PV184486,HCV,3a,100
PV184476,HCV,1a,100
PV184484,HCV,3a,100
PV184482,HCV,3a,100
PV184485,HCV,3a,100
PV184480,HCV,3a,100
PV184478,HCV,3a,100
PV184475,HCV,1a,100
PV184488,HCV,1a,100
PV184479,HCV,3a,100
PV184501,HCV,3a,100
PV184504,HCV,3a,100
PV184505,HCV,1a,100
PV184512,HCV,1a,100
PV184506,HCV,3a,100
PV184514,HCV,1a,100
PV184511,HCV,3a,100
PV184507,HCV,1a,100
PV184509,HCV,3a,100
PV184515,HCV,1a,100
PV184517,HCV,3a,100
PV184516,HCV,1a,100
PV184508,HCV,3a,100
PV184513,HCV,3a,100
PV184519,HCV,1a,100
PV184521,HCV,3a,100
PV184522,HCV,1a,100
PV184510,HCV,1a,100
PV184520,HCV,3a,100
PV184518,HCV,1a,100
PV184525,HCV,3a,100
PV184523,HCV,1a,100
PV184524,HCV,1a,100
PV184529,HCV,3a,100
PV184563,HCV,3a,100
PV184570,HCV,3a,100
PV184568,HCV,3a,100
